,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,MSFT_sentiment,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_Upper,BB_Lower,Momentum,HL,HC,LC,TR,ATR
10,2019-10-09,131.2948861223015,132.47926244023608,130.82685751556505,132.03990173339844,19749900.0,0.0,0.0,21902.39,3.6,1.83,,130.93765563964843,,,,-0.6121701135317039,-0.489428862145126,,,1.872100830078125,1.652404924671032,2.894072620900147,1.2416676962291149,2.894072620900147,
11,2019-10-10,132.27871661304582,133.40578651393366,132.04947538727814,132.86135864257812,17654600.0,0.0,0.0,21902.39,3.6,1.83,,131.4763671875,,,,-0.4512359382573834,-0.4817902773675775,,,0.9360809326171875,1.3563111266555268,1.3658847805352252,0.00957365387969844,1.3658847805352252,
12,2019-10-11,133.83558195406673,134.7047717481206,133.2433937567429,133.41531372070312,25446000.0,0.0,0.0,21902.39,3.6,1.83,,131.77437438964844,,,,-0.2758154706193068,-0.44059531601792334,,,2.4452056884765625,1.4613779913777023,1.8434131055424814,0.3820351141647791,1.8434131055424814,
13,2019-10-14,133.42488861265593,133.99796979403706,133.2625148825431,133.29116821289062,13304300.0,0.0,0.0,21902.39,3.6,1.83,,132.23858642578125,,,50.53584686691319,-0.14513793140508824,-0.38150383909535635,,,3.7059783935546875,0.7354549114939744,0.5826560733339363,0.15279883816003803,0.7354549114939744,2.290305974963777
14,2019-10-15,133.77826515701042,135.43067006343202,133.5394777311056,135.22055053710938,19695700.0,0.0,0.0,21902.39,3.6,1.83,,133.36565856933595,,,55.59494805367086,0.11280959021217996,-0.2826411532338491,,,3.1806488037109375,1.8911923323264261,2.139501850541393,0.24830951821496683,2.139501850541393,2.1750027935444396
15,2019-10-16,134.47554163868787,134.6665832691837,133.27205806848713,134.1125946044922,20751600.0,0.0,0.0,21902.39,3.6,1.83,,133.7801971435547,,,52.0983833454838,0.225235698390577,-0.18106578290896386,,,1.2512359619140625,1.3945252006965632,0.5539672679256853,1.9484924686222485,1.9484924686222485,2.19546998714716
16,2019-10-17,134.62837990692245,135.07730154060488,132.78494753517103,133.42489624023438,21460600.0,0.0,0.0,21902.39,3.6,1.83,,133.89290466308594,,,54.98984453227502,0.2558929142204249,-0.09367404348308608,,,0.00958251953125,2.2923540054338503,0.964706936112691,1.3276470693211593,2.2923540054338503,2.106094340809381
17,2019-10-18,133.4917555670006,133.7209968083247,130.4352785548396,131.24716186523438,32273500.0,0.0,0.0,21902.39,3.6,1.83,,133.4592742919922,,,46.071805710398664,0.10327354156038382,-0.05428452647439211,,,-2.04400634765625,3.2857182534851006,0.29610056809033836,2.9896176853947622,3.2857182534851006,2.239134966034656
18,2019-10-21,132.24051210978027,132.28827252377275,130.86509380361676,132.22140502929688,20078200.0,0.0,0.0,21902.39,3.6,1.83,,133.24532165527344,,,53.4553787632185,0.060240455936451553,-0.031379529992223376,,,-2.9991455078125,1.4231787201559882,1.041110658538372,0.3820680616176162,1.4231787201559882,2.1190594048786053
19,2019-10-22,132.7371796918907,133.73052915211366,130.1487171101459,130.2537841796875,27431000.0,0.0,0.0,21902.39,3.6,1.83,,132.25196838378906,132.05042114257813,,54.45137006577044,-0.13112263283673542,-0.05132815056112579,135.34315704496382,128.75768524019244,-3.8588104248046875,3.5818120419677655,1.509124122816786,2.0726879191509795,3.5818120419677655,2.1367995519327416
20,2019-10-23,130.74090806547983,131.28533586768654,129.52786374998072,131.0847625732422,29844600.0,0.0,0.0,21902.39,3.6,1.83,,131.64640197753906,131.94917526245118,,52.58627664647362,-0.21326782902403352,-0.08371608625370733,135.229273893569,128.66907663133335,-2.3401336669921875,1.7574721177058166,1.0315516879990412,0.7259204297067754,1.7574721177058166,2.0214991817875836
21,2019-10-24,133.13831526610022,134.12211828498388,132.45060632045352,133.6636505126953,37029300.0,0.0,0.0,21902.39,3.6,1.83,,131.69415283203125,131.9682762145996,,54.68592929686793,-0.06947294392639947,-0.08086745778824576,135.28528699013302,128.65126543906618,2.4164886474609375,1.6715119645303673,3.0373557117416965,1.3658437472113292,3.0373557117416965,2.1040495228458513
22,2019-10-25,133.09061582596743,134.80988897756234,132.9568953905342,134.41827392578125,25959700.0,0.0,0.0,21902.39,3.6,1.83,,132.32837524414063,132.1115493774414,,59.39641156780806,0.10417645990258961,-0.043858674250078694,135.59629796718374,128.62680078769907,2.196868896484375,1.8529935870281236,1.1462384648670252,0.7067551221610984,1.8529935870281236,2.1572660322350896
23,2019-10-28,137.92362627626915,139.13667061178162,137.07354353116892,137.72305297851562,35280100.0,0.0,0.0,21902.39,3.6,1.83,,133.42870483398437,132.35797805786132,,70.07547269243655,0.5026684647171464,0.06544675354336632,136.6496967145653,128.06625940115734,7.469268798828125,2.063127080612702,4.718396686000375,2.655269605387673,4.718396686000375,2.3482929186538706
24,2019-10-29,137.61800973076444,138.01917097011946,136.2521376919403,136.424072265625,20589500.0,0.0,0.0,21902.39,3.6,1.83,,134.6627624511719,132.63306274414063,,61.469414867075486,0.7055264917946431,0.1934627011936217,137.23165010899083,128.03447537929043,5.3393096923828125,1.7670332781791558,0.2961179916038361,1.4709152865753197,1.7670332781791558,2.267790108459514
25,2019-10-30,137.08309680871494,138.49671436414343,136.38582699453443,138.12420654296875,18496600.0,0.0,0.0,21902.39,3.6,1.83,,136.07065124511718,133.10872650146484,,63.16296451213536,0.9920439027483781,0.35317894150457296,137.9187659315195,128.2986870714102,4.4605560302734375,2.110887369609003,2.072642098518429,0.03824527109057385,2.110887369609003,2.321004579107641
26,2019-10-31,138.4012590203263,138.4299123605516,136.57693320342807,136.93988037109375,24605100.0,0.0,0.0,21902.39,3.6,1.83,,136.72589721679688,133.44733047485352,,58.54585815235488,1.1107418502947723,0.5046915232626128,138.3384377727283,128.55622317697873,2.5216064453125,1.852979157123542,0.3057058175828615,1.5472733395406806,1.852979157123542,2.321687868506288
27,2019-11-01,137.78992923341724,137.942756726268,136.55779218658407,137.27415466308594,33128400.0,0.0,0.0,21902.39,3.6,1.83,,137.2970733642578,133.71477432250975,,59.55995402942087,1.2177465464482111,0.6473025278997325,138.8350402461617,128.5945083988578,-0.4488983154296875,1.3849645396839207,1.0028763551742372,0.3820881845096835,1.3849645396839207,2.3680814133769985
28,2019-11-04,138.33435057444817,138.49672429538018,137.6944019421528,138.06690979003906,16912000.0,0.0,0.0,21902.39,3.6,1.83,,137.3658447265625,134.0696144104004,,57.22609900901117,1.3509444063088552,0.7880309035815571,139.36948521688043,128.76974360392035,1.6428375244140625,0.8023223532273676,1.2225696322942383,0.42024727906687076,1.2225696322942383,2.302586254930773
29,2019-11-05,138.4681088448771,138.5158692639643,137.45565208773593,137.98098754882812,18250200.0,0.0,0.0,21902.39,3.6,1.83,,137.67722778320314,134.489404296875,,60.35827549885557,1.4330521301907595,0.9170351489033977,139.62104608042873,129.35776251332126,-0.143218994140625,1.0602171762283774,0.4489594739252425,0.6112577023031349,1.0602171762283774,2.2391380197597823
30,2019-11-06,137.89498634889716,138.03826757850342,136.77746271523637,137.59889221191406,16575800.0,0.0,0.0,21902.39,3.6,1.83,,137.5721649169922,134.7673538208008,,61.36253938821473,1.45056992538494,1.0237421041997061,139.9423754816388,129.59233215996278,0.6590118408203125,1.2608048632670545,0.05728002967529733,1.2035248335917572,1.2608048632670545,2.1654559381764398
31,2019-11-07,137.38877100428203,138.3821351551342,137.3219180837157,137.78993225097656,17786700.0,0.0,0.0,21902.39,3.6,1.83,,137.74217529296874,135.0137825012207,,69.97102064883566,1.4630036435348188,1.1115944120667287,140.27531428758067,129.75225071486074,0.515777587890625,1.0602170714184922,0.7832429432201309,0.2769741281983613,1.0602170714184922,2.006491568028825
32,2019-11-08,137.52244369601996,139.44230383648488,137.31230960527824,139.4136505126953,16732700.0,0.0,0.0,21902.39,3.6,1.83,,138.17007446289062,135.3136993408203,,71.11623018635643,1.5856001371109016,1.2063955570755633,140.8673115057424,129.7600871758982,1.34674072265625,2.129994231206638,1.6523715855083196,0.47762264569831814,2.129994231206638,2.0569783902467287
33,2019-11-11,138.82150668884756,139.85307050604465,138.23886456731307,139.55697631835938,14362600.0,0.0,0.0,21902.39,3.6,1.83,,138.46808776855468,135.62698974609376,,80.59085025036877,1.6750154013376175,1.3001195259279743,141.4026945453041,129.85128494688342,1.57598876953125,1.6142059387315726,0.43941999334933257,1.17478594538224,1.6142059387315726,1.916435097158429
34,2019-11-12,139.71931568604774,140.95146712595565,139.50918155791504,140.47389221191406,18641600.0,0.0,0.0,21902.39,3.6,1.83,,138.96666870117187,135.889656829834,,80.69992675834845,1.7991258887351194,1.3999207984894033,142.05238911692467,129.72692454274332,2.875,1.442285568040603,1.39449080759627,0.04779476044433295,1.442285568040603,1.8939217721823423
35,2019-11-13,140.1587123526203,140.84642149946757,139.7193369520777,140.70314025878906,16919200.0,0.0,0.0,21902.39,3.6,1.83,,139.58751831054687,136.21918411254882,,77.19600648921922,1.8941481844384498,1.4987662756792126,142.67945030990242,129.7589179151952,2.9132080078125,1.1270845473898703,0.3725292875535047,0.7545552598363656,1.1270845473898703,1.7574738318714975
36,2019-11-14,140.4261602778306,141.75381822507924,140.40705319655456,141.4195098876953,19729800.0,0.0,0.0,21902.39,3.6,1.83,,140.3134338378906,136.61891479492186,,77.12840366620983,2.0041564129001017,1.5998443031233907,143.3354472328906,129.90238235695313,2.005859375,1.3467650285246862,1.0506779662901806,0.29608706223450554,1.3467650285246862,1.721314649121252
37,2019-11-15,142.25045621234943,143.26292726773923,141.6200684054316,143.2438201904297,23485700.0,0.0,0.0,21902.39,3.6,1.83,,141.0794677734375,137.21874771118163,,74.16425675720802,2.213034833560812,1.722482409210875,144.05701063876487,130.3804847835984,3.6868438720703125,1.6428588623076337,1.8434173800439169,0.2005585177362832,1.8434173800439169,1.5159589844100765
38,2019-11-18,143.33934903071773,143.7978168908167,142.298224588267,143.59722900390625,21534000.0,0.0,0.0,21902.39,3.6,1.83,,141.88751831054688,137.78753890991212,,84.23011726054209,2.3796584037169453,1.8539176081120892,144.7666032497561,130.80847457006814,3.1233367919921875,1.4995923025497007,0.5539967003870174,0.9455956021626832,1.4995923025497007,1.4968560575794012
39,2019-11-19,144.11303300738177,144.54284758159005,143.46352344515628,143.64500427246094,23935700.0,0.0,0.0,21902.39,3.6,1.83,,142.52174072265626,138.45709991455078,,81.2775874976443,2.486896454137451,1.9805133773171617,144.94508170914378,131.96911811995778,2.941864013671875,1.079324136433769,0.9456185776838026,0.13370555874996626,1.079324136433769,1.4231729694954558
40,2019-11-20,144.05709604355275,144.56504685382652,142.28406488709504,143.3957977294922,25696800.0,0.51,0.0,21902.39,3.6,1.83,,143.06027221679688,139.0726516723633,,90.91012815628608,2.5226944451515863,2.088949590884047,144.91996073939194,133.22534260533465,1.976287841796875,2.280981966731474,0.9200425813655784,1.3609393853658958,2.280981966731474,1.4537445987531652
41,2019-11-21,143.1849686933843,143.5683375067363,142.32241445538585,143.2616424560547,18576100.0,0.0,0.0,21902.39,3.6,1.83,,143.42869873046874,139.55255126953125,,88.92910148654333,2.511290804388153,2.1734178335848684,145.0983726185767,134.0067299204858,0.017822265625,1.2459230513504451,0.1725397772441113,1.0733832741063338,1.2459230513504451,1.4438130638722027
42,2019-11-22,143.8271233082572,144.04755125688564,142.62912307262778,143.36708068847656,15901800.0,0.0,0.0,21902.39,3.6,1.83,,143.45335083007814,139.999991607666,,87.84252544972807,2.482148656468837,2.2351639981616622,145.2370541087334,134.76292910659862,-0.2301483154296875,1.4184281842578628,0.7859088008309527,0.63251938342691,1.4184281842578628,1.457802960441033
43,2019-11-25,143.759984477867,145.05383018777653,143.68331073126285,144.93881225585938,22420900.0,0.0,0.0,21902.39,3.6,1.83,,143.72166748046874,140.36077957153321,,90.98267537631355,2.5564101908934447,2.299413236708019,145.92157377961618,134.79998536345025,1.2938079833984375,1.3705194565136765,1.6867494992999639,0.3162300427862874,1.6867494992999639,1.5025552692318607
44,2019-11-26,145.0634552840318,146.0793571591784,145.0251257104906,145.70558166503906,24620100.0,0.0,0.0,21902.39,3.6,1.83,,144.13378295898437,140.8248550415039,,95.67965772929249,2.6466262155664424,2.3688558324797038,146.54910589548817,135.10060418751962,2.309783935546875,1.0542314486877729,1.140544903319011,0.08631345463123807,1.140544903319011,1.4939652720927146
45,2019-11-27,145.9930839850462,146.1560102415801,145.21678227049222,145.98350524902344,15184400.0,0.0,0.0,21902.39,3.6,1.83,,144.6513244628906,141.21781997680665,,95.72154994192996,2.7093178459777505,2.436948235179313,147.23312008447445,135.20251986913885,2.72186279296875,0.9392279710878881,0.45042857654104296,0.4887993945468452,0.9392279710878881,1.4853231934976716
46,2019-11-29,145.772644991053,145.9643220651194,144.98674997615043,145.0825958251953,11977300.0,0.0,0.0,21902.39,3.6,1.83,,145.01551513671876,141.6249557495117,,84.40943073286752,2.6556923847584244,2.4806970650951357,147.52221206821042,135.727699430813,1.71551513671875,0.9775720889689694,0.019183183904033285,0.9967552728730027,0.9967552728730027,1.4043775536166976
47,2019-12-02,145.4947452534655,145.51391735393645,142.14993761066526,143.32876586914062,27418400.0,0.0,0.0,21902.39,3.6,1.83,,145.00785217285156,141.92768630981445,,69.15004384891184,2.4435071706732856,2.4732590862107657,147.49704487455028,136.3583277450786,-1.61004638671875,3.3639797432711873,0.4313215287411367,2.9326582145300506,3.3639797432711873,1.5293613967980986
48,2019-12-03,141.35439847458343,143.2136818906381,140.54933149012368,143.0986785888672,24066000.0,0.0,0.0,21902.39,3.6,1.83,,144.63982543945312,142.17927474975585,,64.32561718627682,2.2310644173862215,2.4248201524458572,147.46149972208755,136.89704977742414,-2.606903076171875,2.6643504005144223,0.1150839785025255,2.779434379016948,2.779434379016948,1.6248720261535519
49,2019-12-04,143.89415572368517,143.93248528386962,142.99325750712583,143.61622619628906,17574700.0,0.0,0.0,21902.39,3.6,1.83,,144.22195434570312,142.4610366821289,137.0385821533203,65.41402919519442,2.0804812783102307,2.355952377618732,147.38969501210002,137.5323783521578,-2.367279052734375,0.9392277767437918,0.833806695002437,0.10542108174135478,0.9392277767437918,1.6114536853931176
50,2019-12-05,143.8079348239701,144.06670694010836,143.26163975923652,143.6929168701172,17869100.0,0.0,0.0,21902.39,3.6,1.83,,143.7638366699219,142.76573791503907,137.25024688720703,62.90273972128212,1.9449116216379991,2.2737442264225853,147.15245637579372,138.37901945428442,-1.389678955078125,0.8050671808718448,0.45048074381929837,0.35458643705254644,0.8050671808718448,1.5727609819893433
51,2019-12-06,144.70883129715853,145.55221341129337,144.01878207939626,145.4372100830078,16403500.0,0.0,0.0,21902.39,3.6,1.83,,143.8347595214844,143.14810180664062,137.49335845947266,62.56270603411208,1.955677740981372,2.2101309293343427,147.01046400126896,139.2857396120123,2.1084442138671875,1.5334313318971056,1.8592965411761782,0.3258652092790726,1.8592965411761782,1.5738952077845048
52,2019-12-09,144.78551643837667,145.8780920150459,144.63216890592557,145.06344604492188,16687400.0,0.0,0.0,21902.39,3.6,1.83,,144.18169555664062,143.43059158325195,137.7635711669922,58.378266207223675,1.9120098742836262,2.1505067183241997,146.95452944602678,139.90665372047712,1.9647674560546875,1.2459231091203264,0.44088193203808146,0.805041177082245,1.2459231091203264,1.5557759796824067
53,2019-12-10,144.99633521104835,145.57138108304787,144.4883843611925,144.84300231933594,16476100.0,0.0,0.0,21902.39,3.6,1.83,,144.5305603027344,143.69489288330078,138.00454162597657,56.71313555554036,1.8384226174305809,2.0880898981454763,146.75839830961988,140.63138745698168,1.226776123046875,1.0829967218553804,0.5079350381259928,0.5750616837293876,1.0829967218553804,1.5560383072125217
54,2019-12-11,145.2359194686685,145.55219320156405,144.07626373874058,145.38926696777344,18856600.0,0.0,0.0,21902.39,3.6,1.83,,144.88516845703126,143.94066162109374,138.29387939453125,60.81074818943717,1.8033947657266935,2.03115087166172,146.68856316972824,141.19276007245924,1.69635009765625,1.4759294628234727,0.7091908822281141,0.7667385805953586,1.4759294628234727,1.4985345569333788
55,2019-12-12,145.34135202424525,147.05689618860228,144.73756997741367,146.86521911621094,24612100.0,0.0,0.0,21902.39,3.6,1.83,,145.51962890625,144.24876556396484,138.65896514892577,67.05973116353255,1.8731395573927614,1.9995486088079282,146.84593021445357,141.6516009134761,1.428009033203125,2.31932621118861,1.667629220828843,0.6516969903597669,2.31932621118861,1.5752062112075333
56,2019-12-13,146.63519644666613,148.44657181781108,146.47227020549704,148.10154724121094,23845400.0,0.0,0.0,21902.39,3.6,1.83,,146.05249633789063,144.58286743164064,139.0176400756836,70.24567978890278,2.0050610587562403,2.000651098797591,147.36047575022334,141.80525911305793,3.0381011962890625,1.9743016123140364,1.5813527016001387,0.3929489107138977,1.9743016123140364,1.6149114560686886
57,2019-12-16,148.65742553453816,149.41455510480415,148.37949596733316,149.05995178222656,24144200.0,0.0,0.0,21902.39,3.6,1.83,,146.85179748535157,144.87367401123046,139.3603335571289,68.5985288264354,2.1620225852188355,2.03292539608184,148.22052265617663,141.5268253662843,4.216949462890625,1.035059137470995,1.3130078635932136,0.27794872612221866,1.3130078635932136,1.588215624946778
58,2019-12-17,148.98329213907695,149.2324855236482,148.02489204217196,148.25491333007812,25425600.0,0.0,0.0,21902.39,3.6,1.83,,147.5341796875,145.10655822753907,139.70602966308593,61.46542317748544,2.1961401144957335,2.065568339764619,148.71722653157278,141.49588992350536,2.8656463623046875,1.2075934814762377,0.17253374142163125,1.0350597400546064,1.2075934814762377,1.5930048091008655
59,2019-12-18,147.88111601875767,149.01202094641314,147.76609807979307,147.9481964111328,24129200.0,0.0,0.0,21902.39,3.6,1.83,,148.04596557617188,145.32171783447265,140.07328979492186,58.81322195481887,2.173375688178595,2.0871298094474144,149.07568530992458,141.56775035902072,1.082977294921875,1.2459228666200772,0.7571076163350199,0.48881525028505735,1.2459228666200772,1.6149115873531648
60,2019-12-19,147.5935821561449,149.2899540457825,147.3539821851122,149.23245239257812,24958900.0,0.0,0.0,21902.39,3.6,1.83,,148.5194122314453,145.61355056762696,140.41714080810547,67.99650611099716,2.233220267923741,2.11634790114268,149.63506221670548,141.59203891854844,1.1309051513671875,1.9359718606703211,1.3417576346496958,0.5942142260206253,1.9359718606703211,1.6819984864815447
61,2019-12-20,150.80420794902182,151.89678308947146,149.78829192016534,150.86170959472656,53477500.0,0.0,0.0,21902.39,3.6,1.83,,149.07144470214843,145.99355392456056,140.77714782714844,83.02461331396057,2.3846264788023177,2.1700036166746077,150.48783780558296,141.49927004353816,1.8017578125,2.10849116930612,2.6643306968933302,0.5558395275872101,2.6643306968933302,1.632023554597412
62,2019-12-23,151.5421652342592,151.5421652342592,150.7275342134089,150.86170959472656,17718200.0,0.0,0.0,21902.39,3.6,1.83,,149.43179626464843,146.36828536987304,141.1260757446289,84.73405228561832,2.476074347965863,2.231217762932859,151.17913704985583,141.55743368989025,2.6067962646484375,0.8146310208502996,0.6804556395326244,0.13417538131767515,0.8146310208502996,1.4916804575855085
63,2019-12-24,150.92882377667544,151.1492662999422,150.58379920115252,150.83299255371094,8989200.0,0.0,0.0,21902.39,3.6,1.83,,149.947412109375,146.66299438476562,141.4769122314453,83.76698851677648,2.5172133493324225,2.288416880212772,151.81517419420578,141.51081457532547,2.884796142578125,0.5654670987896964,0.2875567052156498,0.27791039357404657,0.5654670987896964,1.4649832663030733
64,2019-12-26,151.00552643677833,152.12685286588004,150.8521789018518,152.06935119628906,14520600.0,0.0,0.0,21902.39,3.6,1.83,,150.77164306640626,146.98118286132814,141.8138882446289,85.3561519258662,2.6193854689069838,2.3546105979516145,152.64502424834458,141.3173414743117,2.8368988037109375,1.2746739640282385,1.2938603121691017,0.019186348140863174,1.2938603121691017,1.4998970613957343
65,2019-12-27,152.81691204594176,152.91275791748458,151.63808387090432,152.34730529785156,18412800.0,0.0,0.0,21902.39,3.6,1.83,,151.39461364746094,147.29937286376952,142.1785824584961,83.28736835296401,2.691757280448627,2.4220399344510173,153.42353954486387,141.17520618267517,1.485595703125,1.2746740465802588,0.843406721195521,0.4312673253847379,1.2746740465802588,1.4581383117817401
66,2019-12-30,152.3759939981825,152.4047448231159,150.21000102639462,151.0342254638672,16348400.0,0.0,0.0,21902.39,3.6,1.83,,151.42911682128906,147.59695434570312,142.53076904296876,76.37556333556668,2.6130364362907983,2.4602392348189737,153.84472720434448,141.34918148706177,0.172515869140625,2.1947437967212693,0.057439525264328495,2.137304271456941,2.1947437967212693,1.5259112180389505
67,2019-12-31,150.24841946993683,151.20681977213246,149.94172435370078,151.1397247314453,18369400.0,0.0,0.0,21902.39,3.6,1.83,,151.4847198486328,147.98750228881835,142.92862030029298,78.10076621986397,2.5299982642213195,2.474191040699443,154.0866462712022,141.8883583064345,0.306732177734375,1.2650954184316845,0.17259430826527478,1.0925011101664097,1.2650954184316845,1.5389182677944007
68,2020-01-02,152.17476451427447,154.0436417575271,151.74348740029689,153.93821716308594,22622100.0,0.0,0.0,21902.39,3.6,1.83,,152.10576477050782,148.52947921752929,143.36295654296876,81.76618404818927,2.6593495397482627,2.5112227405092074,154.72512332032326,142.3338351147353,1.868865966796875,2.3001543572302126,2.9039170260817855,0.6037626688515729,2.9039170260817855,1.6409173794557088
69,2020-01-03,151.73389977126973,153.29608187585552,151.48470640409093,152.0214080810547,21116200.0,0.0,0.0,21902.39,3.6,1.83,,152.09617614746094,148.9497383117676,143.7983090209961,68.55156420876027,2.5774793070247313,2.5244740538123125,154.8765673315582,143.022909291977,-0.325897216796875,1.8113754717645918,0.6421352872304169,2.4535107589950087,2.4535107589950087,1.6505019900133087
70,2020-01-06,150.5454451789613,152.4814169062096,149.99915026312553,152.41432189941406,20813700.0,0.0,0.0,21902.39,3.6,1.83,,152.10957946777344,149.38580856323242,144.22490020751954,66.51961368785024,2.515306531204203,2.522640549290691,154.95679936755633,143.8148177589085,1.380096435546875,2.482266643084074,0.46000882515491526,2.022257817929159,2.482266643084074,1.6867852064968827
71,2020-01-07,152.69232557788212,153.027756870598,150.7755251942724,151.0247039794922,21634100.0,0.0,0.0,21902.39,3.6,1.83,,152.10767517089843,149.66518325805663,144.57212127685546,57.28511067809997,2.327078493502569,2.4835281381330665,154.9557757410267,144.37459077508655,-0.115020751953125,2.252231676325607,0.6134349711839491,1.638796705141658,2.252231676325607,1.7538726216920537
72,2020-01-08,152.31850456843702,154.1107225079249,151.37927666570428,153.4302520751953,27746500.0,0.0,0.0,21902.39,3.6,1.83,,152.56578063964844,150.08352355957032,144.95236083984375,67.15367303072449,2.3449825457468023,2.455819019655814,155.1609003700837,145.00614674905694,-0.507965087890625,2.7314458422206087,3.086018528432703,0.35457268621209437,3.086018528432703,1.8880458393318011
73,2020-01-09,155.10743067334974,155.4716273018106,154.33112912238545,155.34703063964844,21385000.0,0.0,0.0,21902.39,3.6,1.83,,152.84754333496093,150.60872497558594,145.3048403930664,72.15845840850639,2.4851919018404374,2.4616935960927386,155.57553165754328,145.6419182936286,3.32562255859375,1.1404981794251512,2.041375226615287,0.9008770471901357,2.041375226615287,1.9448638650457448
74,2020-01-10,156.04672342716674,156.43007764734534,154.47493310196654,154.62828063964844,20725900.0,0.0,0.0,21902.39,3.6,1.83,,153.3689178466797,151.0706756591797,145.66892456054688,66.7262962819311,2.509385079385652,2.4712318927513213,155.70066186094195,146.44068945741745,2.213958740234375,1.9551445453788006,1.083047007696905,0.8720975376818956,1.9551445453788006,1.9462333425249219
75,2020-01-13,155.030776752035,156.5162996578353,154.55157675816542,156.487548828125,21626500.0,0.0,0.0,21902.39,3.6,1.83,,154.18356323242188,151.5517921447754,146.03619140625,67.19410906072349,2.6480605574048752,2.506597625682032,156.33887689273755,146.76470739681324,5.4628448486328125,1.96472289966988,1.888019018186867,0.07670388148301299,1.96472289966988,1.8962613570089613
76,2020-01-14,156.59296992839242,156.7942403559107,154.9924437393539,155.38539123535156,23477400.0,0.0,0.0,21902.39,3.6,1.83,,155.05570068359376,151.9159843444824,146.40510162353516,62.95297216149097,2.6386107044932032,2.5330002414442663,156.70613717691862,147.1258315120462,1.95513916015625,1.8017966165567998,0.30669152778568787,1.495105088771112,1.8017966165567998,1.9667731852737111
77,2020-01-15,155.85500670222126,157.1201017492039,155.80709840040043,156.39170837402344,21417900.0,0.0,0.0,21902.39,3.6,1.83,,155.6479919433594,152.28257217407227,146.7874526977539,65.07281203918396,2.681413346983618,2.562682862552137,157.27053411641714,147.2946102317274,1.044677734375,1.313003348803477,1.7347105138523489,0.42170716504887196,1.7347105138523489,2.0502905720639006
