,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,TSLA_sentiment,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_Upper,BB_Lower,Momentum,HL,HC,LC,TR,ATR
20,2019-10-23,16.96666717529297,17.076000213623047,16.75666618347168,16.978666305541992,78916500.0,0.0,0.0,21902.39,3.6,1.83,,17.102399826049805,16.500166749954225,,74.83367315762231,0.43157257790789316,0.3990160663446,17.707778513048293,15.292554986860159,-0.48600006103515625,0.3193340301513672,0.03733253479003906,0.2820014953613281,0.3193340301513672,0.49642883028302887
21,2019-10-24,19.891332626342773,20.32866668701172,19.280000686645508,19.978666305541992,445813500.0,0.0,0.0,21902.39,3.6,1.83,,17.605199813842773,16.69056668281555,,89.22862587410978,0.6517547052734969,0.4495637941303794,18.647653460914523,14.733479904716578,2.8486671447753906,1.048666000366211,3.3500003814697266,2.3013343811035156,3.3500003814697266,0.7037621906825474
22,2019-10-25,19.847999572753903,22.0,19.74066734313965,21.875333786010746,450091500.0,0.0,0.0,21902.39,3.6,1.83,,18.554266738891602,16.977233362197875,,91.41546775931562,0.9681357755229918,0.5532781904089019,19.99056252813786,13.963904196257888,4.975334167480472,2.2593326568603516,2.021333694458008,0.23799896240234375,2.2593326568603516,0.8174764088221959
23,2019-10-28,21.836000442504883,22.7226676940918,21.50666618347168,21.84733390808105,283054500.0,0.0,0.0,21902.39,3.6,1.83,,19.543733596801758,17.26670002937317,,90.8709307016064,1.2027461875870564,0.6831717898445329,20.94673997505516,13.586660083691179,4.808666229248043,1.2160015106201207,0.8473339080810547,0.36866760253906605,1.2160015106201207,0.8593812670026509
24,2019-10-29,21.332666397094727,21.6200008392334,20.983333587646484,21.08133316040039,190264500.0,0.0,0.0,21902.39,3.6,1.83,,20.352266693115233,17.505133295059203,,81.37416175827232,1.3117457819808216,0.8088865882717906,21.526969392733037,13.483297197385369,4.102666854858398,0.6366672515869141,0.2273330688476527,0.8640003204345668,0.8640003204345668,0.8865716116768974
25,2019-10-30,20.86666679382324,21.252666473388672,20.6646671295166,21.000667572021484,144627000.0,0.0,0.0,21902.39,3.6,1.83,,21.156666946411132,17.74473328590393,,80.48589460367832,1.3757607929658704,0.9222614292106066,22.005245003540278,13.484221568267582,1.0220012664794922,0.5879993438720703,0.17133331298828125,0.41666603088378906,0.5879993438720703,0.8919048309326172
26,2019-10-31,20.87333297729492,21.26666641235352,20.86666679382324,20.994667053222656,76005000.0,0.0,0.0,21902.39,3.6,1.83,,21.359867095947266,18.017700004577637,,79.87342040079797,1.4097581443124731,1.01976077223098,22.380514458814424,13.65488555034085,-0.8806667327880895,0.39999961853028054,0.2659988403320348,0.13400077819824574,0.39999961853028054,0.890285764421736
27,2019-11-01,21.08799934387207,21.09866714477539,20.65333366394043,20.88733291625977,95758500.0,0.0,0.0,21902.39,3.6,1.83,,21.16226692199707,18.290633296966554,,76.90249170828348,1.4117663585805786,1.0981618895008998,22.65445736070978,13.926809233223327,-0.960000991821282,0.44533348083496094,0.10400009155273438,0.34133338928222656,0.44533348083496094,0.8677142007010329
28,2019-11-04,20.98666763305664,21.46266746520996,20.617332458496094,21.1646671295166,131805000.0,0.0,0.0,21902.39,3.6,1.83,,21.02573356628418,18.55646667480469,,77.59353572486708,1.4193747673002335,1.1624044650607666,22.941472836865316,14.171460512744062,0.08333396911621094,0.8453350067138672,0.5753345489501918,0.2700004577636754,0.8453350067138672,0.9000953946794787
29,2019-11-05,21.308000564575195,21.567333221435547,21.07466697692871,21.14800071716309,104151000.0,0.0,0.0,21902.39,3.6,1.83,,21.03906707763672,18.813700103759764,,77.0192596370821,1.4078310458837286,1.211489781225359,23.17159668562905,14.455803521890477,0.14733314514160512,0.49266624450683594,0.4026660919189453,0.09000015258789062,0.49266624450683594,0.9106191907610217
30,2019-11-06,21.200000762939453,21.781333923339844,20.96666717529297,21.77199935913086,119113500.0,0.0,0.0,21902.39,3.6,1.83,,21.193333435058594,19.08720006942749,,78.46504645473077,1.4325208305048776,1.2556959910812628,23.46790777758375,14.706492361271227,0.7773323059082031,0.814666748046875,0.6333332061767543,0.18133354187012074,0.814666748046875,0.9448573248726986
31,2019-11-07,21.94266700744629,22.76666641235352,21.86800003051757,22.36933326721192,217009500.0,0.0,0.0,21902.39,3.6,1.83,,21.468266677856448,19.389866733551024,,83.46247683627496,1.4831902233113325,1.3011948375272768,23.800763678799797,14.97896978830225,1.482000350952152,0.8986663818359482,0.9946670532226598,0.09600067138671164,0.9946670532226598,0.9792382376534606
32,2019-11-08,22.299999237060547,22.497333526611328,22.166667938232425,22.47599983215332,91038000.0,0.0,0.0,21902.39,3.6,1.83,,21.78600006103516,19.687366771698,,86.18271228194554,1.514495026578821,1.3438548753375859,24.087567972651076,15.287165570744921,1.3113327026367188,0.3306655883789027,0.12800025939940696,0.20266532897949574,0.3306655883789027,0.9584763390677321
33,2019-11-11,22.93000030517578,23.279333114624023,22.799999237060547,23.006000518798828,149800500.0,0.0,0.0,21902.39,3.6,1.83,,22.154266738891604,19.981133460998535,,86.850536880325,1.5640416363176222,1.3878922275335932,24.446651593149664,15.515615328847407,1.8579998016357386,0.47933387756347656,0.8033332824707031,0.32399940490722656,0.8033332824707031,0.9802382332938063
34,2019-11-12,23.12666702270508,23.357999801635746,22.93600082397461,23.32866668701172,110391000.0,0.0,0.0,21902.39,3.6,1.83,,22.590399932861327,20.287933444976808,,87.98149268293353,1.6107761202004127,1.4324690060669574,24.78979170057245,15.786075189381165,1.5566673278808594,0.42199897766113637,0.3519992828369176,0.06999969482421875,0.42199897766113637,0.9875714438302184
35,2019-11-13,23.666667938232425,23.755332946777344,23.011999130249023,23.073999404907227,126301500.0,0.0,0.0,21902.39,3.6,1.83,,22.8507999420166,20.575800037384035,,77.56797177641565,1.6087196948102118,1.4677191438156083,25.013517703106025,16.138082371662044,0.7046661376953054,0.7433338165283203,0.426666259765625,0.3166675567626953,0.7433338165283203,0.8013809749058323
36,2019-11-14,23.073999404907227,23.589332580566406,22.86066627502441,23.290000915527344,96973500.0,0.0,0.0,21902.39,3.6,1.83,,23.034933471679686,20.86706676483154,,67.98304335998284,1.6060064370775038,1.4953766024679875,25.208649387794495,16.52548414186859,0.8140010833740234,0.7286663055419957,0.5153331756591797,0.21333312988281605,0.7286663055419957,0.6920476640973783
37,2019-11-15,23.3759994506836,23.520000457763672,23.224000930786133,23.47800064086914,72135000.0,0.0,0.0,21902.39,3.6,1.83,,23.23533363342285,21.18446683883667,,69.91855409403266,1.6005757267776843,1.516416427329927,25.297880294713245,17.071053382960095,0.4720001220703125,0.29599952697753906,0.22999954223632812,0.06599998474121094,0.29599952697753906,0.6263332366943367
38,2019-11-18,23.527999877929688,23.543333053588867,23.07333374023437,23.332666397094727,66006000.0,0.0,0.0,21902.39,3.6,1.83,,23.30066680908203,21.506100177764893,,82.41502208791348,1.5664871026601794,1.5264305623959777,25.19277463461346,17.819425720916325,0.0039997100830078125,0.46999931335449574,0.06533241271972656,0.4046669006347692,0.46999931335449574,0.5981903076171887
39,2019-11-19,23.450000762939453,23.99933242797852,23.18666648864746,23.968000411987305,115872000.0,0.0,0.0,21902.39,3.6,1.83,,23.42853355407715,21.85256681442261,,86.83987809527432,1.5726097020164111,1.5356663903200645,25.04011388786216,18.66501974098306,0.8940010070800781,0.8126659393310582,0.6666660308837926,0.14599990844726562,0.8126659393310582,0.6142379215785451
40,2019-11-20,24.0,24.07999992370605,23.30466651916504,23.481332778930664,100876500.0,0.0,0.0,21902.39,3.6,1.83,,23.510000228881836,22.177700138092042,,77.58055555908149,1.520662643011601,1.5326656408583719,24.47396284422924,19.881437431954843,0.1913318634033203,0.7753334045410121,0.11199951171874645,0.6633338928222656,0.7753334045410121,0.6410474777221687
41,2019-11-21,23.63400077819824,24.05599975585937,23.600000381469727,23.655332565307617,91650000.0,0.0,0.0,21902.39,3.6,1.83,,23.583066558837892,22.361533451080323,,80.25353927232022,1.4765142162884857,1.5214353559443947,24.49978952988344,20.223277372277206,0.17733192443847656,0.4559993743896449,0.5746669769287074,0.1186676025390625,0.5746669769287074,0.6502855845860077
42,2019-11-22,22.67733383178711,22.733333587646484,22.0,22.202667236328125,253059000.0,0.0,0.0,21902.39,3.6,1.83,,23.327999877929688,22.37790012359619,,59.02608489124966,1.3092164857316853,1.478991581901853,24.505471089871254,20.25032915732113,-1.1299991607666016,0.7333335876464844,0.9219989776611328,1.6553325653076172,1.6553325653076172,0.7081425530569899
43,2019-11-25,22.954666137695312,22.971332550048828,22.297332763671875,22.422666549682617,185092500.0,0.0,0.0,21902.39,3.6,1.83,,23.145999908447266,22.40666675567627,,60.705477463923216,1.1807727219934492,1.4193478099201724,24.519539814357657,20.293793696994882,-1.5453338623046875,0.6739997863769531,0.7686653137207031,0.09466552734375,0.7686653137207031,0.7278567722865519
44,2019-11-26,22.351333618164062,22.36666679382324,21.80666732788086,21.92799949645996,119211000.0,0.0,0.0,21902.39,3.6,1.83,,22.737999725341798,22.449000072479247,,51.339286152898936,1.0272234245398195,1.340922932844102,24.482502401598342,20.415497743360152,-1.5533332824707031,0.5599994659423793,0.05599975585937855,0.6159992218017578,0.6159992218017578,0.7136662346976149
45,2019-11-27,22.07466697692871,22.261999130249023,21.90466690063477,22.086000442504883,83334000.0,0.0,0.0,21902.39,3.6,1.83,,22.45893325805664,22.503266716003417,,47.36907915290817,0.9078190826348376,1.254302162802249,24.42910651966652,20.577426912340314,-1.5693321228027344,0.35733222961425426,0.3339996337890625,0.02333259582519176,0.35733222961425426,0.6681423187255859
46,2019-11-29,22.073999404907227,22.083999633789062,21.83333206176757,21.996000289916992,36984000.0,0.0,0.0,21902.39,3.6,1.83,,22.127066802978515,22.553333377838136,,45.529068569276355,0.7967436563474593,1.1627904615112912,24.362572408420608,20.744094347255665,-0.2066669464111328,0.2506675720214915,0.0020008087158203125,0.2526683807373118,0.2526683807373118,0.6625710896083294
47,2019-12-02,21.959999084472656,22.42533302307129,21.91266632080078,22.32466697692871,91117500.0,0.0,0.0,21902.39,3.6,1.83,,22.15146675109863,22.625200080871583,,43.406453651641314,0.7268574750993366,1.0756038642289003,24.261745042628505,20.98865511911466,-0.09799957275390625,0.5126667022705078,0.4293327331542969,0.08333396911621094,0.5126667022705078,0.6418091910226013
48,2019-12-03,22.17466735839844,22.527332305908203,22.145999908447266,22.413333892822266,98605500.0,0.0,0.0,21902.39,3.6,1.83,,22.149600219726562,22.687633419036864,,40.72173200213445,0.6708932127101299,0.9946617339251462,24.17834851071549,21.196918327358237,0.4853343963623047,0.3813323974609375,0.2026653289794922,0.1786670684814453,0.3813323974609375,0.6389044352940155
49,2019-12-04,22.51666641235352,22.52400016784668,22.190000534057617,22.20199966430664,82995000.0,0.0,0.0,21902.39,3.6,1.83,,22.204400253295898,22.740333366394044,19.800693435668947,41.082639176319454,0.602542490754832,0.9162378852910834,24.067413671716317,21.41325306107177,0.11599922180175781,0.3339996337890625,0.11066627502441406,0.22333335876464844,0.3339996337890625,0.6096662793840686
50,2019-12-05,22.18866729736328,22.294666290283203,21.81666755676269,22.024667739868164,55869000.0,0.0,0.0,21902.39,3.6,1.83,,22.192133712768555,22.752966785430907,19.936253452301024,36.95712438172075,0.527978637806104,0.8385860357940876,24.045596876492887,21.460336694368927,0.028667449951171875,0.47799873352051137,0.0926666259765625,0.38533210754394887,0.47799873352051137,0.5917614528111054
51,2019-12-06,22.33333206176757,22.59066772460937,22.31800079345703,22.392667770385746,114186000.0,0.0,0.0,21902.39,3.6,1.83,,22.271467208862305,22.7541335105896,20.06069345474243,39.21283600231889,0.49289894191540995,0.7694486170183522,24.045346983298963,21.462920037880238,0.0680007934570348,0.2726669311523402,0.5659999847412074,0.2933330535888672,0.5659999847412074,0.6110471997942246
52,2019-12-09,22.439332962036133,22.96333312988281,22.338666915893555,22.635332107543945,135346500.0,0.0,0.0,21902.39,3.6,1.83,,22.33360023498535,22.76210012435913,20.190560092926024,43.2007165205903,0.47915560659582823,0.7113900149338475,24.0480434966157,21.476156752102558,0.2219982147216797,0.6246662139892543,0.5706653594970632,0.05400085449219105,0.6246662139892543,0.6220948355538501
53,2019-12-10,22.66399955749512,23.381999969482425,22.62066650390625,23.256000518798828,132424500.0,0.0,0.0,21902.39,3.6,1.83,,22.502133560180663,22.774600124359132,20.334520092010496,43.03780989600721,0.5124395834501563,0.6715999286371093,24.075301505299855,21.47389874341841,1.0540008544921875,0.7613334655761754,0.7466678619384801,0.014665603637695312,0.7613334655761754,0.6184282302856443
54,2019-12-11,23.45866775512696,23.812667846679688,23.4060001373291,23.51333236694336,103467000.0,0.0,0.0,21902.39,3.6,1.83,,22.76440010070801,22.78383340835571,20.478533382415772,50.327596313550494,0.5532049026786048,0.6479209234454084,24.103577792778765,21.464089023932658,1.4886646270751953,0.40666770935058594,0.5566673278808594,0.14999961853027344,0.5566673278808594,0.602809224809919
55,2019-12-12,23.661333084106445,24.182666778564453,23.548667907714844,23.978666305541992,116458500.0,0.0,0.0,21902.39,3.6,1.83,,23.155199813842774,22.82906675338745,20.633933353424073,53.123797618012176,0.6159598697950486,0.6415287127153365,24.248903892129295,21.409229614645607,1.5859985351562464,0.6339988708496094,0.6693344116210938,0.035335540771484375,0.6693344116210938,0.6095711844308038
56,2019-12-13,24.06999969482422,24.34733390808105,23.642667770385746,23.892667770385746,98563500.0,0.0,0.0,21902.39,3.6,1.83,,23.455199813842775,22.859200096130373,20.801080055236817,72.18626257426126,0.6512470991211678,0.6434723899965028,24.344307186527377,21.374093005733368,1.2573356628418004,0.7046661376953054,0.36866760253905895,0.33599853515624645,0.7046661376953054,0.541666439601353
57,2019-12-16,24.170000076293945,25.573999404907227,24.166667938232425,25.433332443237305,272613000.0,0.0,0.0,21902.39,3.6,1.83,,24.014799880981446,22.95696668624878,21.001173362731933,79.34755689884827,0.794374194585675,0.6736527509143373,24.822352588789343,21.091580783708217,2.1773319244384766,1.4073314666748011,1.6813316345214808,0.2740001678466797,1.6813316345214808,0.6068568910871228
58,2019-12-17,25.266000747680664,25.700000762939453,25.059999465942383,25.266000747680664,127452000.0,0.0,0.0,21902.39,3.6,1.83,,24.41679992675781,23.053633403778075,21.18953338623047,84.75640563260343,0.884109713100802,0.7157441433516303,25.18273035216284,20.924536455393312,1.7526683807373047,0.6400012969970703,0.26666831970214844,0.3733329772949219,0.6400012969970703,0.6085713250296452
59,2019-12-18,25.375333786010746,26.347999572753903,25.371999740600582,26.209999084472656,211815000.0,0.0,0.0,21902.39,3.6,1.83,,24.95613327026367,23.165733337402344,21.393666725158692,86.90054363612599,1.0196447050365123,0.7765242556886067,25.69585732048447,20.635609354320216,2.231332778930664,0.9759998321533203,1.0819988250732386,0.10599899291991832,1.0819988250732386,0.6603332247052869
60,2019-12-19,26.488000869750977,27.12333297729492,26.433332443237305,26.93600082397461,271606500.0,0.0,0.0,21902.39,3.6,1.83,,25.547600173950194,23.338466739654542,21.606346740722657,89.68513697591146,1.1721278750314639,0.8556449795571782,26.379444157114563,20.297489322194522,3.0433330535888636,0.6900005340576136,0.9133338928222621,0.22333335876464844,0.9133338928222621,0.7075236184256405
61,2019-12-20,27.3526668548584,27.53333282470703,26.679332733154297,27.03933334350586,221290500.0,0.0,0.0,21902.39,3.6,1.83,,26.17693328857422,23.507666778564452,21.820813407897948,89.29766853999575,1.2864802134797841,0.9418120263416995,26.970226493689314,20.04510706343959,1.6060009002685547,0.8540000915527344,0.5973320007324219,0.2566680908203125,0.8540000915527344,0.7319045748029424
62,2019-12-23,27.45199966430664,28.13400077819824,27.33333206176757,27.94799995422364,199794000.0,0.0,0.0,21902.39,3.6,1.83,,26.679866790771484,23.79493341445923,22.049253425598145,90.58471174769043,1.4338979836207137,1.0402292177975023,27.723569483188776,19.866297345729684,2.681999206542976,0.8006687164306676,1.0946674346923793,0.29399871826171164,1.0946674346923793,0.782857077462331
63,2019-12-24,27.89066696166992,28.36466789245605,27.512666702270508,28.350000381469727,120820500.0,0.0,0.0,21902.39,3.6,1.83,,27.2966667175293,24.091300106048585,22.27364009857178,93.85586838299226,1.5651239289687595,1.1452081600317539,28.45433178670843,19.72826842538874,2.1400012969970703,0.8520011901855433,0.4166679382324112,0.4353332519531321,0.8520011901855433,0.8198571886335083
64,2019-12-26,28.527332305908203,28.898666381835938,28.42333221435547,28.72933387756348,159508500.0,0.0,0.0,21902.39,3.6,1.83,,27.800533676147467,24.431366825103762,22.50437343597412,96.48705092980032,1.680360331092583,1.2522385942439196,29.131642206525225,19.7310914436823,1.7933330535888707,0.47533416748046875,0.5486660003662109,0.07333183288574219,0.5486660003662109,0.8249048505510582
65,2019-12-27,29.0,29.020666122436523,28.40733337402344,28.691999435424805,149185500.0,0.0,0.0,21902.39,3.6,1.83,,28.151733398437507,24.76166677474976,22.731880073547362,95.77562864385017,1.7485176099524082,1.3514943973856173,29.690851222665266,19.832482326834253,1.6526660919189453,0.6133327484130824,0.2913322448730433,0.32200050354003906,0.6133327484130824,0.8282857622419064
66,2019-12-30,28.586000442504883,28.600000381469727,27.28400039672852,27.64666748046875,188796000.0,0.0,0.0,21902.39,3.6,1.83,,28.273200225830085,25.044200134277347,22.935520095825197,82.61174690816942,1.6986027566984845,1.4209160692481908,29.953651765338662,20.13474850321603,-0.3013324737548899,1.3159999847412074,0.09199905395507812,1.4079990386962855,1.4079990386962855,0.8842381068638373
67,2019-12-31,27.0,28.086000442504883,26.80533218383789,27.8886661529541,154285500.0,0.0,0.0,21902.39,3.6,1.83,,28.261333465576172,25.322400093078617,23.150693435668945,81.71034886134717,1.6594431189719003,1.4686214791929328,30.213533203754622,20.43126698240261,-0.461334228515625,1.2806682586669922,0.4393329620361328,0.8413352966308594,1.2806682586669922,0.9213334492274671
68,2020-01-02,28.299999237060547,28.71333312988281,28.11400032043457,28.68400001525879,142981500.0,0.0,0.0,21902.39,3.6,1.83,,28.328133392333985,25.63593339920044,23.386373443603517,82.96500837951531,1.6732968947378026,1.5095565623019067,30.545789114811043,20.726077683589835,-0.04533386230469105,0.5993328094482386,0.8246669769287074,0.22533416748046875,0.8246669769287074,0.9404762813023133
69,2020-01-03,29.36666679382324,30.26666641235352,29.12800025939941,29.53400039672852,266677500.0,0.0,0.0,21902.39,3.6,1.83,,28.489066696166994,26.002533435821533,23.636280097961425,83.76147475975945,1.7328883803156465,1.554222925904655,30.92769672220058,21.077370149442487,0.8420009613037145,1.1386661529541087,1.5826663970947301,0.44400024414062145,1.5826663970947301,1.0057142802647159
70,2020-01-06,29.36466789245605,30.10400009155273,29.33333206176757,30.1026668548584,151995000.0,0.0,0.0,21902.39,3.6,1.83,,28.77120018005371,26.406433391571046,23.898760108947755,85.64869378300358,1.8051925564987883,1.6044168520234816,31.282731247675393,21.530135535466698,2.4559993743896484,0.7706680297851598,0.5699996948242116,0.20066833496094816,0.7706680297851598,1.0104287011282769
71,2020-01-07,30.76000022888184,31.441999435424805,30.224000930786133,31.270666122436523,268231500.0,0.0,0.0,21902.39,3.6,1.83,,29.495999908447267,26.850333309173585,24.124600105285644,85.00721318496086,1.9344428633835626,1.670422054295498,31.80393564693357,21.8967309714136,3.381999969482422,1.2179985046386719,1.3393325805664062,0.12133407592773438,1.3393325805664062,0.9860001972743431
72,2020-01-08,31.57999992370605,33.232666015625,31.21533393859864,32.80933380126953,467164500.0,0.0,0.0,21902.39,3.6,1.83,,30.48013343811035,27.359033393859864,24.34328010559082,88.84845339133305,2.1364051367371317,1.7636186707838248,32.57286666971574,22.145200118003988,4.125333786010742,2.01733207702636,1.9619998931884766,0.05533218383788352,2.01733207702636,1.084380967276435
73,2020-01-09,33.13999938964844,33.25333404541016,31.524667739868164,32.089332580566406,426606000.0,0.0,0.0,21902.39,3.6,1.83,,31.161199951171874,27.800699996948243,24.548120079040526,80.9938789767647,2.212855194986691,1.8534659756243983,33.047528345002796,22.553871648893693,2.555332183837887,1.7286663055419993,0.4440002441406321,1.2846660614013672,1.7286663055419993,1.1305715015956324
74,2020-01-10,32.11933135986328,32.3293342590332,31.57999992370605,31.87666702270508,194392500.0,0.0,0.0,21902.39,3.6,1.83,,31.629733276367187,28.218866729736327,24.764026756286622,77.53585474157671,2.230569467404255,1.9288866739803698,33.358976380692226,23.07875707878043,1.7740001678466832,0.749334335327152,0.24000167846679688,0.5093326568603551,0.749334335327152,1.1188572474888387
75,2020-01-13,32.900001525878906,35.04199981689453,32.79999923706055,34.990665435791016,397764000.0,0.0,0.0,21902.39,3.6,1.83,,32.60733299255371,28.76946668624878,25.043826713562012,83.18032517576358,2.467438705613997,2.0365970803070956,34.3384258850303,23.200507487467263,3.719999313354492,2.2420005798339844,3.1653327941894496,0.9233322143554652,3.1653327941894496,1.2839524405343183
76,2020-01-14,36.28400039672852,36.49399948120117,34.99333190917969,35.861331939697266,434943000.0,0.0,0.0,21902.39,3.6,1.83,,33.52546615600586,29.367899894714355,25.341160011291503,83.12681299149884,2.6943559357980362,2.1681488514052836,35.29130832241546,23.44449146701325,3.0519981384277344,1.5006675720214844,1.5033340454101562,0.002666473388671875,1.5033340454101562,1.3131429127284453
77,2020-01-15,35.31733322143555,35.85599899291992,34.452667236328125,34.56666564941406,260532000.0,0.0,0.0,21902.39,3.6,1.83,,33.876932525634764,29.824566555023193,25.61474666595459,74.21448894809876,2.738156956964673,2.2821504725171615,35.87762321175675,23.771509898289636,2.4773330688476562,1.4033317565917969,0.00533294677734375,1.4086647033691406,1.4086647033691406,1.3529045922415595
