,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,AAPL_sentiment,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_Upper,BB_Lower,Momentum,HL,HC,LC,TR,ATR,Year,Month,Day,day_of_week,quarter
20,58.56665835779632,58.84243676795087,58.35377548284572,58.827919006347656,75828800.0,0.0,0.0,21902.39,3.6,1.83,,57.83317947387695,55.63650550842285,,84.44244403356679,1.1965615196524055,0.8925416903254216,59.3669077255556,51.9061032912901,1.9110946655273438,0.4886612851051524,0.7934789432438407,0.30481765813868833,0.7934789432438407,0.9253107264901692,2019,10,23,2,4
21,59.14965424914897,59.21981050266338,58.4964953208835,58.92467880249024,69275200.0,0.0,0.0,21902.39,3.6,1.83,,58.23475036621094,55.92304935455322,,81.06489318489422,1.265169577600851,0.9670672677805076,59.7427672667716,52.10333144233484,1.7344932556152415,0.7233151817798813,0.39189149631572207,0.33142368546415923,0.7233151817798813,0.8617220626452335,2019,10,24,3,4
22,58.82307459251357,59.686694868861565,58.75533981363405,59.65040969848633,73477200.0,0.0,0.0,21902.39,3.6,1.83,,58.7267951965332,56.25882148742676,,82.95076678347039,1.3623975055590023,1.0461333153362065,60.15249744315803,52.36514553169548,1.4683990478515625,0.9313550552275132,0.7620160663713236,0.1693389888561896,0.9313550552275132,0.8575749269823619,2019,10,25,4,4
23,59.8536239210172,60.29632152905747,59.684286945849415,60.24794006347656,96572800.0,0.0,0.0,21902.39,3.6,1.83,,59.13998107910156,56.562178421020505,,91.87909897552402,1.4707135750347362,1.1310493672759125,60.71118654703109,52.41317029500992,2.1989822387695312,0.6120345832080574,0.6459118305711442,0.03387724736308684,0.6459118305711442,0.8392595655507041,2019,10,28,0,4
24,60.2285790377487,60.41726931327545,58.6803501895116,58.854522705078125,142839600.0,0.0,0.0,21902.39,3.6,1.83,,59.30109405517578,56.78836517333984,,74.96921022719293,1.4276605230989219,1.1903715984405143,60.91836590444804,52.658364442231644,0.02660369873046875,1.7369191237638475,0.16932924979888497,1.5675898739649625,1.7369191237638475,0.9047471478037755,2019,10,29,1,4
25,59.210133642367865,59.340767646414434,58.35135256552574,58.847267150878906,124522000.0,0.0,0.0,21902.39,3.6,1.83,,59.30496368408203,57.0822868347168,,72.29934056474656,1.3770810732632413,1.2277134934050598,60.89204613662851,53.272527532805086,-0.07741165161133523,0.9894150808886977,0.48624494133630947,0.5031701395523882,0.9894150808886977,0.91649788965097,2019,10,30,2,4
26,59.81007808223595,60.27696454911807,57.39580359958002,60.17778015136719,139162000.0,0.0,0.0,21902.39,3.6,1.83,,59.55558395385742,57.420236587524414,,71.70527096645748,1.427897856784064,1.2677503660808607,61.056874606282875,53.78359856876595,0.5273704528808594,2.8811609495380495,1.4296973982391634,1.451463551298886,2.8811609495380495,0.99183579971195,2019,10,31,3,4
27,60.36646533253001,61.91227637287813,60.27454166865851,61.88566970825195,151125200.0,0.0,0.0,21902.39,3.6,1.83,,60.00263595581055,57.76870899200439,,77.99603186018835,1.5876811377922166,1.331736520423132,61.71734601295229,53.82007197105649,1.6377296447753906,1.6377347042196249,1.7344962215109447,0.09676151729131988,1.7344962215109447,1.0559416941521218,2019,11,1,4,4
28,62.25096324545611,62.37676170819249,61.77924115781138,62.292091369628906,103272000.0,0.0,0.0,21902.39,3.6,1.83,,60.41146621704102,58.13689842224121,,80.16859410396793,1.727195337919369,1.4108282839223796,62.33570901832867,53.93808782615375,3.4375686645507812,0.5975205503811125,0.49109199994053654,0.10642855044057598,0.5975205503811125,1.0507581007066764,2019,11,4,0,4
29,62.18322248317138,62.45900457958976,62.006632169799296,62.202579498291016,79897600.0,0.0,0.0,21902.39,3.6,1.83,,61.081077575683594,58.53278636932373,,81.4537341444163,1.8096776492750024,1.490598156992904,62.6952568629817,54.37031587566576,3.3553123474121094,0.45237240979046334,0.16691320996085324,0.2854591998296101,0.45237240979046334,1.0464381376002965,2019,11,5,1,4
30,62.11547711641225,62.28965331013399,61.77680323488024,62.22917556762695,75864400.0,0.0,0.0,21902.39,3.6,1.83,,61.757459259033205,58.89819202423096,,81.03434366845022,1.8557990594377003,1.5636383374818634,63.00845083601058,54.787933212451335,2.0513954162597656,0.5128500752537519,0.08707381184297702,0.4257762634107749,0.5128500752537519,1.0376257521994188,2019,11,6,2,4
31,62.77997879359778,63.17062873538082,62.62711609484369,62.9473991394043,94940400.0,0.1925,0.0,21902.39,3.6,1.83,,62.31138305664062,59.262497138977054,,81.9714158972962,1.928079548231878,1.6365265796318664,63.455519014938794,55.06947526301531,1.0617294311523438,0.5435126405371236,0.9414531677538633,0.3979405272167398,0.9414531677538633,1.0480231692679607,2019,11,7,3,4
32,62.76784002709363,63.19245527704823,62.32138830999136,63.119667053222656,69986400.0,0.0,0.0,21902.39,3.6,1.83,,62.55818252563476,59.56139068603515,,80.16603734185504,1.9764793140791213,1.7045171265213175,63.96486883286725,55.15791253920305,0.82757568359375,0.8710669670568691,0.2450561376439353,0.6260108294129338,0.8710669670568691,1.0311033071846363,2019,11,8,4,4
33,62.67319283770474,63.68499333342017,62.66834275885186,63.61948394775391,81821200.0,0.0,0.0,21902.39,3.6,1.83,,62.82366104125977,59.88938751220703,,82.57276386240693,2.031746810941094,1.769963063405273,64.48143342376359,55.29734160065047,1.4169044494628977,1.0166505745683097,0.5653262801975103,0.45132429437079935,1.0166505745683097,1.0591404379520206,2019,11,11,0,4
34,63.461770431901215,63.76264566020952,63.30891518276952,63.56125259399414,87388800.0,0.0,0.0,21902.39,3.6,1.83,,63.09539566040039,60.22112503051758,,80.2249892942277,2.04724851033712,1.8254201527916425,64.87019092888222,55.57205913215292,1.3320770263671875,0.45373047744000417,0.14316171245560838,0.3105687649843958,0.45373047744000417,1.0348726903946037,2019,11,12,1,4
35,63.359872846088095,64.24549741946498,63.345315201954925,64.17028045654297,102734400.0,0.0,0.0,21902.39,3.6,1.83,,63.48361663818359,60.594804763793945,,81.43927598598752,2.084646668297019,1.8772654558927178,65.25249881647001,55.93711071111788,1.2228813171386719,0.9001822175100571,0.6842448254708415,0.21593739203921558,0.9001822175100571,1.0475060500896163,2019,11,13,2,4
36,63.99557348299852,64.26975475509018,63.595223508974,63.72624969482422,89182800.0,0.0,0.0,21902.39,3.6,1.83,,63.63938674926758,60.93527603149414,,75.28206550365269,2.0547693048715487,1.912766225688484,65.45440577191977,56.41614629106852,0.6065826416015625,0.6745312461161745,0.09947429854720724,0.5750569475689673,0.6745312461161745,1.0291614922959493,2019,11,14,3,4
37,63.9785943224643,64.48813407634591,63.81603149630185,64.48328399658203,100206400.0,0.0,0.0,21902.39,3.6,1.83,,63.91211013793945,61.29993095397949,,75.7616876252386,2.068335140449115,1.9438800086406103,65.72260526243713,56.877256645521854,0.8638000488281179,0.6721025800440685,0.7618843815216962,0.08978180147762771,0.7618843815216962,1.0374452459352743,2019,11,15,4,4
38,64.49297777822619,64.88847767857798,64.11204292512954,64.80841064453125,86703200.0,0.0,0.0,21902.39,3.6,1.83,,64.14989547729492,61.63125095367432,,91.62424526892953,2.0813289021716628,1.971369787346821,66.06325827033255,57.199243637016075,1.2471580505371094,0.7764347534484415,0.4051936819959536,0.37124107145248786,0.7764347534484415,0.968839219484174,2019,11,18,0,4
39,65.00253522318165,65.02680043562813,64.39352059758347,64.61189270019531,76167200.0,0.0,0.0,21902.39,3.6,1.83,,64.36002349853516,61.95939769744873,,89.26209719743878,2.0521137067973214,1.9875185712369212,66.24402302679343,57.67477236810402,0.44161224365234375,0.6332798380446576,0.2183897910968824,0.4148900469477752,0.6332798380446576,0.9434009878524569,2019,11,19,1,4
40,64.42989442635496,64.56091320384523,63.18273546540042,63.85969543457031,106234400.0,0.0,0.0,21902.39,3.6,1.83,,64.29790649414062,62.21098651885986,,77.22144882934384,1.945834057245662,1.9791816684386696,66.3082154028433,58.113757634876414,0.13344573974609375,1.378177738444812,0.05097949635008092,1.4291572347948929,1.4291572347948929,0.8396864367993742,2019,11,20,2,4
41,63.98102362015402,64.0586693252619,63.37200169056093,63.57339477539063,121395200.0,0.0,0.0,21902.39,3.6,1.83,,64.2673355102539,62.44342231750488,,65.798808876789,1.8175529794316532,1.9468559306372666,66.27447030791065,58.612374327099126,-0.9098892211913991,0.6866676347009744,0.19897389069159033,0.48769374400938403,0.6866676347009744,0.7648415377415192,2019,11,21,3,4
42,63.714132834892574,63.85728796482408,63.28951752579455,63.51759719848633,65325200.0,0.0,0.0,21902.39,3.6,1.83,,64.07419815063477,62.63678169250488,,62.27794266810466,1.6918839182638408,1.8958615281625817,66.2589527941245,59.014610590885276,-1.2908134460449219,0.5677704390295304,0.2838931894334493,0.28387724959608107,0.5677704390295304,0.7627165297878348,2019,11,22,4,4
43,63.74324087368213,64.64828063804774,63.69713919585076,64.63129425048828,84020400.0,0.0,0.0,21902.39,3.6,1.83,,64.03877487182618,62.85594940185547,,70.18926774571412,1.6629864537676866,1.8492865132836027,66.39910924327042,59.31278956044052,0.01940155029296875,0.9511414421969775,1.130683439561409,0.17954199736443144,1.130683439561409,0.8111673176286166,2019,11,25,0,4
44,64.76958941741648,64.82296990968422,63.69227941325053,64.12660217285156,105207600.0,0.0,0.0,21902.39,3.6,1.83,,63.94171676635742,63.11955337524414,,64.6114103182497,1.581134240874988,1.79565605880188,66.15772507797854,60.08138167250974,0.26690673828125,1.1306904964336866,0.191675659195937,0.9390148372377496,1.1306904964336866,0.8552987762843262,2019,11,26,1,4
45,64.43960582034096,65.02194121841622,64.37409642017347,64.98796844482422,65235600.0,0.0,0.0,21902.39,3.6,1.83,,64.1673713684082,63.426588439941405,,65.37475245959591,1.567699369382801,1.7500647209180642,65.81947039858089,61.03370648130192,1.4145736694335866,0.647844798242744,0.8953390455646542,0.24749424732191017,0.8953390455646542,0.8520049104136683,2019,11,27,2,4
46,64.68709774108967,65.02678843855969,64.51724869000374,64.84481048583984,46617600.0,0.0,0.0,21902.39,3.6,1.83,,64.42165451049804,63.65993995666504,,63.055432382747156,1.5278879449114342,1.7056293657167383,65.58295782566464,61.73692208766545,1.3272132873535156,0.5095397485559516,0.038819993735472735,0.4707197548204789,0.5095397485559516,0.8261815376636028,2019,11,29,4,4
47,64.84966061276347,65.08744780351653,63.92279186714236,64.09506225585938,94487200.0,0.0,0.0,21902.39,3.6,1.83,,64.53714752197266,63.77040958404541,,53.46786818596024,1.4194758538894376,1.6483986633512784,65.50929700334346,62.03152216474736,-0.5362319946289062,1.1646559363741673,0.24263731767668162,0.9220186186974857,1.1646559363741673,0.8367533492211641,2019,12,2,0,4
48,62.675645151665655,62.971662976434686,62.185520433970815,62.95225524902344,114430400.0,0.0,0.0,21902.39,3.6,1.83,,64.20133972167969,63.80341777801514,,46.16572926438779,1.2271971512170339,1.5641583609244296,65.44657749900034,62.160258057029935,-1.174346923828125,0.786142542463871,1.1233992794246888,1.9095418218885598,1.9095418218885598,0.9407398738246323,2019,12,3,1,4
49,63.34532974360339,63.88883499521478,63.250697630311926,63.50789260864258,67181600.0,0.0,0.0,21902.39,3.6,1.83,,64.0775978088379,63.868683433532716,59.73312599182129,45.8013532119076,1.1068906390505262,1.472704816549649,65.33868777926733,62.3986790877981,-1.4800758361816406,0.6381373649028532,0.9365797461913417,0.29844238128848843,0.9365797461913417,0.943339697301867,2019,12,4,2,4
50,64.0052978900482,64.51483772049082,63.74810293458057,64.43961334228516,74424400.0,0.0,0.0,21902.39,3.6,1.83,,63.967926788330075,63.97920532226563,59.952526626586916,54.258480114917305,1.0743445625263135,1.393032765744982,65.24893458050458,62.70947606402668,-0.4051971435546875,0.7667347859102449,1.006945111848239,0.24021032593799418,1.006945111848239,0.9670835448541573,2019,12,5,3,4
51,64.90062769042349,65.75470832100332,64.85694734883545,65.68434143066406,106075600.0,0.0,0.0,21902.39,3.6,1.83,,64.13583297729492,64.11605243682861,60.202337417602536,56.77530393645482,1.1358968052053626,1.3416055736370582,65.50217397343978,62.72993090021744,1.5892791748046875,0.8977609721678732,1.3150949787181645,0.4173340065502913,1.3150949787181645,1.006598587511048,2019,12,6,4,4
52,65.51205176737723,65.70615858851144,64.27702916151185,64.76473236083984,128042400.0,0.0,0.0,21902.39,3.6,1.83,,64.26976699829102,64.19830570220947,60.438932723999024,49.769092892013724,1.0978176757490559,1.292847994059458,65.52963042123403,62.86698098318491,1.8124771118164062,1.4291294269995944,0.02181715784738003,1.4073122691522144,1.4291294269995944,1.0532196356218446,2019,12,9,0,4
53,65.17236479605748,65.52904183860898,64.50753371661872,65.14324951171875,90420400.0,0.0,0.0,21902.39,3.6,1.83,,64.70796585083008,64.27449398040771,60.65818168640137,52.75600677783133,1.0856679575756374,1.251411986762694,65.64030295723083,62.908685003584594,1.6353569030761719,1.0215081219902515,0.7643094777691317,0.2571986442211198,1.0215081219902515,1.080950227332244,2019,12,10,1,4
54,65.22333128610212,65.77897277016146,65.1481143163254,65.69889831542969,78756800.0,0.0,0.0,21902.39,3.6,1.83,,65.1461669921875,64.38137626647949,60.88554389953613,59.73800442570464,1.1081019238887748,1.2227499741879102,65.84335403565154,62.91939849730744,1.2592849731445312,0.6308584538360549,0.6357232584427095,0.004864804606654616,0.6357232584427095,1.0242763718785166,2019,12,11,2,4
55,64.97342181029377,66.13322791364624,64.86181071545411,65.86632537841797,137310400.0,0.0,0.0,21902.39,3.6,1.83,,65.43150939941407,64.46617851257324,61.143493728637694,62.29512153613024,1.1264064560945641,1.203481270569241,66.06678591330724,62.86557111183922,0.18198394775390625,1.2714171981921254,0.43432959821655004,0.8370875999755754,1.2714171981921254,1.0660441978421704,2019,12,12,3,4
56,65.86630282241767,66.79802893156821,65.73770538194196,66.76163482666016,133587600.0,0.0,0.0,21902.39,3.6,1.83,,65.64696807861328,64.61794776916504,61.4103507232666,65.9583651253974,1.1993317697213257,1.202651370399658,66.47778257412227,62.75811296420781,1.9969024658203125,1.060323549626247,0.9317035531502427,0.12861999647600442,1.060323549626247,1.101226562884793,2019,12,13,4,4
57,67.21052566438382,68.1301230166463,67.20567558454123,67.90446472167969,128186000.0,0.0,0.0,21902.39,3.6,1.83,,66.27491455078125,64.78900680541992,61.670115585327146,66.05565838824049,1.3339653059863394,1.2289141575169944,67.15668461969724,62.42132899114259,2.7612152099609375,0.9244474321050689,1.368488189986138,0.4440407578810692,1.368488189986138,1.1182126164865593,2019,12,16,0,4
58,67.83408845854146,68.36788589252896,67.64725306265065,68.03790283203125,114158400.0,0.0,0.0,21902.39,3.6,1.83,,66.85384521484374,64.95048141479492,61.93230758666992,69.91102873894462,1.4348901730484016,1.2701093606232758,67.72864758376143,62.172315245828415,2.3390045166015625,0.720632829878312,0.4634211708492728,0.2572116590290392,0.720632829878312,1.0889227831611754,2019,12,17,1,4
59,67.88989333464234,68.39943299364785,67.72490179696835,67.87533569335938,116028400.0,0.0,0.0,21902.39,3.6,1.83,,67.28913269042968,65.11365356445313,62.204117889404294,65.82440547621695,1.484642018823493,1.3130158922633193,68.17681710704156,62.050490021864704,2.0090103149414062,0.6745311966794958,0.36153016161659934,0.31300103506289645,0.6745311966794958,1.0731507939550926,2019,12,18,2,4
60,67.81713721685387,68.22476617505339,67.6836896403839,67.94330596923828,98369200.0,0.0,0.0,21902.39,3.6,1.83,,67.70452880859375,65.31783409118653,62.46456275939941,67.12262233817395,1.512124518075538,1.352837617425763,68.56776817024328,62.067900012129776,1.181671142578125,0.5410765346694859,0.34943048169401436,0.19164605297547155,0.5410765346694859,1.0754034215346309,2019,12,19,3,4
61,68.47954206803217,68.5814456085642,67.58905973400798,67.80258178710938,275978000.0,0.0,0.0,21902.39,3.6,1.83,,67.9127182006836,65.52929344177247,62.707388458251955,71.96675189041216,1.505198341786084,1.3833097622978272,68.850879656327,62.20770722721794,-0.1018829345703125,0.99238587455622,0.6381396393259138,0.3542462352303062,0.99238587455622,1.0630984171190632,2019,12,20,4,4
62,68.06703727734423,68.96964827389785,68.02821442317284,68.90898895263672,98572000.0,0.0,0.0,21902.39,3.6,1.83,,68.113623046875,65.79886302947997,62.94273231506347,85.44605329703805,1.570878993603813,1.4208236085590245,69.30310124167187,62.29462481728809,0.8710861206054688,0.9414338507250051,1.167066486788471,0.22563263606346595,1.167066486788471,1.010064464611914,2019,12,23,0,4
63,69.07641348748398,69.12494390933564,68.64694813243742,68.97450256347656,48478800.0,0.0,0.0,21902.39,3.6,1.83,,68.30094299316406,66.01602344512939,63.18103141784668,84.54452844506605,1.60966259582311,1.4585914060118417,69.74660270170853,62.28544418855026,1.0991668701171875,0.4779957768982257,0.21595495669892273,0.26204082019930297,0.4779957768982257,0.9773084668052628,2019,12,24,1,4
64,69.10794898659276,70.3599581877784,69.0788336989585,70.34297180175781,93121200.0,0.0,0.0,21902.39,3.6,1.83,,68.79447021484376,66.3268419265747,63.44936080932617,85.353011538451,1.7308705129139526,1.513047227392264,70.41346218295494,62.24022167019446,2.3996658325195312,1.2811244888198985,1.3854556243018408,0.10433113548194228,1.3854556243018408,1.0043449319805202,2019,12,26,3,4
65,70.63656718189156,71.328084944245,69.90865530672005,70.3162841796875,146266000.0,0.0,0.0,21902.39,3.6,1.83,,69.2690658569336,66.59325771331787,63.72175277709961,82.47697097433374,1.8039800335132696,1.5712337886164651,70.99494947376849,62.19156595286724,2.513702392578125,1.4194296375249564,0.9851131424871937,0.4343164950377627,1.4194296375249564,1.0117974076095766,2019,12,27,4,4
66,70.23379504340416,71.01751623561914,69.20501519852759,70.73362731933594,144114400.0,0.0,0.0,21902.39,3.6,1.83,,69.8552749633789,66.88769855499268,63.99808883666992,95.02208073365352,1.8739937256526389,1.6317857760236998,71.57547468050373,62.199922429481624,1.8246383666992188,1.8125010370915504,0.7012320559316407,1.1112689811599097,1.8125010370915504,1.0391810940447164,2019,12,30,0,4
67,70.34781637655455,71.25770606743272,70.24833421512105,71.25042724609375,100805600.0,0.0,0.0,21902.39,3.6,1.83,,70.32356262207031,67.24546680450439,64.2792936706543,95.12380183588844,1.948717909085488,1.6951722026360574,72.12414297286196,62.36679063614682,2.2759246826171875,1.0093718523116735,0.5240787480967839,0.4852931042148896,1.0093718523116735,1.0383142176391036,2019,12,31,1,4
68,71.87887074697332,72.93677321606523,71.62410454610695,72.87611389160156,135480400.0,0.0,0.0,21902.39,3.6,1.83,,71.10388488769532,67.7416597366333,64.57317573547363,95.78956693411628,2.1147392905154305,1.779085620211932,72.79725399356666,62.68606547969994,2.53314208984375,1.3126686699582848,1.6863459699714838,0.373677300013199,1.6863459699714838,1.1133586970340161,2020,1,2,3,1
69,72.09966439861495,72.93190847027287,71.94195165165122,72.1676025390625,146322800.0,0.0,0.0,21902.39,3.6,1.83,,71.46881103515625,68.1746452331543,64.85554862976075,87.60493737222887,2.1641940052165296,1.8561072972128516,73.18663223115006,63.16265823515853,1.851318359375,0.9899568186216499,0.055794578671310546,0.9341622399503393,0.9899568186216499,1.0932543842075535,2020,1,3,4,1
70,71.28440788927705,72.78147574606292,71.03206304715079,72.7426528930664,118387200.0,0.0,0.0,21902.39,3.6,1.83,,71.95408477783204,68.58979721069336,65.13384330749511,87.11230493344871,2.224150359729464,1.9297159097161742,73.67412343297975,63.50547098840696,2.0090255737304688,1.7494126989121384,0.6138732070004238,1.1355394919117145,1.7494126989121384,1.1424750377279744,2020,1,6,0,1
71,72.75235516776186,73.0095500710491,72.1797347882775,72.4005355834961,108872000.0,0.0,0.0,21902.39,3.6,1.83,,72.28746643066407,68.92560691833496,65.40336044311523,80.97625487922441,2.218486859399462,1.9874700996528318,74.08851028044486,63.762703556225055,1.1501083374023438,0.8298152827716052,0.26689717798269896,0.5629181047889062,0.8298152827716052,1.1039984014983648,2020,1,7,1,1
72,72.1021057156744,73.86850508007774,72.1021057156744,73.5652084350586,132079200.0,0.0,0.0,21902.39,3.6,1.83,,72.75042266845703,69.36563072204589,65.68165641784668,83.34313641564333,2.2816761181327934,2.046311303348824,74.53547382350177,64.19578762059001,0.6890945434570312,1.766399364403341,1.4679694965816452,0.2984298678216959,1.766399364403341,1.1786960111072955,2020,1,8,2,1
73,74.54789319696478,75.32190689589311,74.29555569737539,75.12779998779297,170108400.0,0.0,0.0,21902.39,3.6,1.83,,73.20075988769531,69.8648582458496,65.97925361633301,87.4280355020919,2.429832543077808,2.123015551294621,75.2420830866656,64.4876334050336,2.9601974487304688,1.026351198517716,1.7566984608345138,0.7303472623167977,1.7566984608345138,1.255993672832654,2020,1,9,3,1
74,75.36313184822802,75.8653927363038,74.79293282587398,75.29761505126953,140644800.0,0.0,0.0,21902.39,3.6,1.83,,73.82676239013672,70.3447940826416,66.30811546325684,87.55881569083402,2.531765615627407,2.2047655641611783,75.86789302993367,64.82169513534953,2.554962158203125,1.0724599104298278,0.7375927485108349,0.3348671619189929,1.0724599104298278,1.293949628244107,2020,1,10,4,1
75,75.61547881769663,76.93299735465014,75.49658152579609,76.90630340576172,121532000.0,0.0,0.0,21902.39,3.6,1.83,,74.65949249267578,70.89679298400878,66.6692961883545,90.4309611663973,2.7111040954405468,2.306033270417052,76.73315128138584,65.06043468663172,4.505767822265625,1.4364158288540523,1.6353823033806094,0.19896647452655714,1.6353823033806094,1.3398779445887061,2020,1,13,0,1
