Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-20 00:00:00-05:00,144.05711137271075,144.56506223703573,142.28408002758428,143.39581298828125,25696800,0.51,0.0
2019-11-21 00:00:00-05:00,143.18495344276175,143.56832221528117,142.3223992966339,143.26162719726562,18576100,0.0,0.0
2019-11-22 00:00:00-05:00,143.82709269275293,144.04752059446037,142.6290927121337,143.36705017089844,15901800,0.0,0.0
2019-11-25 00:00:00-05:00,143.7599693431819,145.05381491687868,143.68329560464977,144.9387969970703,22420900,0.0,0.0
2019-11-26 00:00:00-05:00,145.06342490094502,146.07932656331417,145.02509533543184,145.70555114746094,24620100,0.0,0.0
2019-11-27 00:00:00-05:00,145.9930382056754,146.15596441112015,145.21673673454805,145.98345947265625,15184400,0.0,0.0
2019-11-29 00:00:00-05:00,145.7726603224167,145.96433741664237,144.98676522485908,145.08261108398438,11977300,0.0,0.0
2019-12-02 00:00:00-05:00,145.4947452534655,145.51391735393645,142.14993761066526,143.32876586914062,27418400,0.0,0.0
2019-12-03 00:00:00-05:00,141.35442862017206,143.21371243274214,140.54936146402176,143.0987091064453,24066000,0.0,0.0
2019-12-04 00:00:00-05:00,143.89415572368517,143.93248528386962,142.99325750712583,143.61622619628906,17574700,0.0,0.0
2019-12-05 00:00:00-05:00,143.80791955296726,144.06669164162645,143.2616245462449,143.69290161132812,17869100,0.0,0.0
2019-12-06 00:00:00-05:00,144.70881611478853,145.55219814043855,144.01876696942395,145.43719482421875,16403500,0.0,0.0
2019-12-09 00:00:00-05:00,144.78550120882218,145.87807667056666,144.63215369250125,145.0634307861328,16687400,0.0,0.0
2019-12-10 00:00:00-05:00,144.99636576093283,145.57141175409117,144.48841480405468,144.84303283691406,16476100,0.0,0.0
2019-12-11 00:00:00-05:00,145.23593471136354,145.5522084774524,144.07627885972826,145.3892822265625,18856600,0.0,0.0
2019-12-12 00:00:00-05:00,145.3413369237807,147.0568809098986,144.73755493968,146.86520385742188,24612100,0.0,0.0
2019-12-13 00:00:00-05:00,146.63521155437817,148.44658711214777,146.47228529642294,148.1015625,23845400,0.0,0.0
2019-12-16 00:00:00-05:00,148.65748640487314,149.41461628515881,148.37955672386508,149.0600128173828,24144200,0.0,0.0
2019-12-17 00:00:00-05:00,148.98326147156547,149.23245480484144,148.02486157194264,148.2548828125,25425600,0.0,0.0
2019-12-18 00:00:00-05:00,147.88113127062832,149.01203631492083,147.7661133198012,147.94821166992188,24129200,0.0,0.0
2019-12-19 00:00:00-05:00,147.593597247362,149.28996931045103,147.35399725183058,149.2324676513672,24958900,0.0,0.0
2019-12-20 00:00:00-05:00,150.80422320199492,151.89679845295223,149.7883070703844,150.86172485351562,53477500,0.0,0.0
2019-12-23 00:00:00-05:00,151.5421805618724,151.5421805618724,150.7275494586269,150.86172485351562,17718200,0.0,0.0
2019-12-24 00:00:00-05:00,150.92882377667544,151.1492662999422,150.58379920115252,150.83299255371094,8989200,0.0,0.0
2019-12-26 00:00:00-05:00,151.00552643677833,152.12685286588004,150.8521789018518,152.06935119628906,14520600,0.0,0.0
2019-12-27 00:00:00-05:00,152.81689674011787,152.91274260206094,151.63806868314938,152.3472900390625,18412800,0.0,0.0
2019-12-30 00:00:00-05:00,152.37602478687484,152.40477561761756,150.21003137743213,151.0342559814453,16348400,0.0,0.0
2019-12-31 00:00:00-05:00,150.24835879471877,151.20675870988106,149.9416638023362,151.13966369628906,18369400,0.0,0.0
2020-01-02 00:00:00-05:00,152.17474943028378,154.04362648828806,151.74347235905563,153.93820190429688,22622100,0.0,0.0
2020-01-03 00:00:00-05:00,151.73391500120084,153.29609726258695,151.48472160900985,152.02142333984375,21116200,0.0,0.0
2020-01-06 00:00:00-05:00,150.54546025064985,152.4814321717158,149.99916528012236,152.41433715820312,20813700,0.0,0.0
2020-01-07 00:00:00-05:00,152.69227929605023,153.02771048709516,150.7754794934326,151.024658203125,21634100,0.0,0.0
2020-01-08 00:00:00-05:00,152.31850456843702,154.1107225079249,151.37927666570428,153.4302520751953,27746500,0.0,0.0
2020-01-09 00:00:00-05:00,155.10743067334974,155.4716273018106,154.33112912238545,155.34703063964844,21385000,0.0,0.0
2020-01-10 00:00:00-05:00,156.0466772308818,156.4300313375717,154.47488737099658,154.62823486328125,20725900,0.0,0.0
2020-01-13 00:00:00-05:00,155.030776752035,156.5162996578353,154.55157675816542,156.487548828125,21626500,0.0,0.0
2020-01-14 00:00:00-05:00,156.59296992839242,156.7942403559107,154.9924437393539,155.38539123535156,23477400,0.0,0.0
2020-01-15 00:00:00-05:00,155.85502190864554,157.12011707906066,155.80711360215042,156.3917236328125,21417900,0.0,0.0
2020-01-16 00:00:00-05:00,157.51305893710196,159.32443450264515,157.20636389208792,159.25733947753906,23865400,0.0,0.0
2020-01-17 00:00:00-05:00,160.4553773926809,160.50330033276174,158.54815552007682,160.14869689941406,34371700,0.0,0.0
2020-01-21 00:00:00-05:00,159.74612866326964,161.19332223719505,159.50652862774828,159.57362365722656,29517200,0.0,0.0
2020-01-22 00:00:00-05:00,160.43616191972018,160.5224290381556,158.78771266997,158.806884765625,24138800,0.0,0.0
2020-01-23 00:00:00-05:00,159.27647307860784,159.86109757084736,158.39474697333233,159.784423828125,19680800,0.0,0.0
2020-01-24 00:00:00-05:00,160.54156537923058,160.56073747236212,157.60886396305796,158.17431640625,24918100,0.0,0.0
2020-01-27 00:00:00-05:00,154.44613250044506,156.58337473014765,153.53565555287855,155.5291290283203,32078100,0.0,0.0
2020-01-28 00:00:00-05:00,156.9667541408438,158.86438208614229,156.28629831594466,158.57687377929688,24899900,0.0,0.0
2020-01-29 00:00:00-05:00,160.8578224722926,161.72996981930538,158.79726870642529,161.04949951171875,34754500,0.0,0.0
2020-01-30 00:00:00-05:00,166.80951825203667,166.80951825203667,163.68512498018404,165.59234619140625,51597500,0.0,0.0
2020-01-31 00:00:00-05:00,165.04608014089686,165.22816386742548,162.52548331297356,163.1484375,36142700,0.0,0.0
2020-02-03 00:00:00-05:00,163.34011674396208,167.24081204441515,163.31136591181337,167.1258087158203,30107000,0.0,0.0
2020-02-04 00:00:00-05:00,169.770956062863,173.1253556804953,168.97548239865617,172.62698364257812,36433300,0.0,0.0
2020-02-05 00:00:00-05:00,176.37433399723704,176.53726022680485,170.9881311909738,172.4161376953125,39186300,0.0,0.0
2020-02-06 00:00:00-05:00,173.44166483324778,176.17311092953105,172.56951724471946,175.9910125732422,27751400,0.0,0.0
2020-02-07 00:00:00-05:00,175.24345895864306,177.90780998802717,174.88884098778004,176.2401885986328,33529100,0.0,0.0
2020-02-10 00:00:00-05:00,175.94307893273947,180.9842578164487,175.62680516854897,180.85008239746094,35844300,0.0,0.0
2020-02-11 00:00:00-05:00,182.71897522250933,182.76689815284072,175.86642028184582,176.76731872558594,53159900,0.0,0.0
2020-02-12 00:00:00-05:00,177.85984996170026,178.1186220218096,174.285022534649,177.0260467529297,47062900,0.0,0.0
2020-02-13 00:00:00-05:00,175.4638760419346,178.48283023167522,175.26260560474086,176.0676727294922,35295800,0.0,0.0
2020-02-14 00:00:00-05:00,175.62677400396376,177.696921207309,175.05172823947186,177.63941955566406,23149500,0.0,0.0
2020-02-18 00:00:00-05:00,177.88863499217416,179.89168759959531,177.78321040104544,179.4412384033203,27792200,0.0,0.0
2020-02-19 00:00:00-05:00,180.72899329660206,180.84431073258708,179.2009786139329,179.97940063476562,29997500,0.51,0.0
2020-02-20 00:00:00-05:00,179.66223885323828,179.9505470683838,174.0402946457425,177.23086547851562,36862400,0.0,0.0
2020-02-21 00:00:00-05:00,176.02962167828235,176.34675929936876,170.34039828780988,171.62815856933594,48572600,0.0,0.0
2020-02-24 00:00:00-05:00,161.22996165292207,167.74566121395696,156.86693259551717,164.22833251953125,68311100,0.0,0.0
2020-02-25 00:00:00-05:00,167.40929377024779,168.02434456078407,161.1146243999978,161.5182647705078,68073300,0.0,0.0
2020-02-26 00:00:00-05:00,163.09437790202657,166.5059802103701,161.6528508430741,163.53643798828125,56206100,0.0,0.0
2020-02-27 00:00:00-05:00,156.95343968954384,160.51880764190602,151.8215933113038,152.0137939453125,93174900,0.0,0.0
2020-02-28 00:00:00-05:00,146.46871208758472,157.32821509793874,146.07469130878144,155.69447326660156,97012700,0.0,0.0
2020-03-02 00:00:00-05:00,158.86585117062074,166.1791972611615,155.98279775249378,166.05426025390625,71030800,0.0,0.0
2020-03-03 00:00:00-05:00,167.02487795977277,168.17809625846616,155.93472557182196,158.09701538085938,71677000,0.0,0.0
2020-03-04 00:00:00-05:00,161.92185643538036,164.04569706358365,159.16372602457815,163.90155029296875,49814400,0.0,0.0
2020-03-05 00:00:00-05:00,159.57702703492566,164.20912574011783,159.23106000044896,159.7884521484375,47817300,0.0,0.0
2020-03-06 00:00:00-05:00,156.27111963362916,156.75162857848824,149.91879079603333,155.27166748046875,72821100,0.0,0.0
2020-03-09 00:00:00-04:00,145.11366552149767,151.60053467560434,144.15264786903742,144.74847412109375,70419300,0.0,0.0
2020-03-10 00:00:00-04:00,151.9945689781071,154.75268519400026,146.63208823980275,154.64697265625,65354400,0.0,0.0
2020-03-11 00:00:00-04:00,151.00470551771284,151.55247794381205,145.25780950853476,147.64114379882812,56371600,0.0,0.0
2020-03-12 00:00:00-04:00,139.6358698988859,147.48738247584436,133.17783000579516,133.6391143798828,93226400,0.0,0.0
2020-03-13 00:00:00-04:00,141.75011069659067,155.59837926772477,135.24401676413146,152.63844299316406,92727400,0.0,0.0
2020-03-16 00:00:00-04:00,134.54250055071137,143.52802341736427,129.73741124532881,130.1410369873047,87905900,0.0,0.0
2020-03-17 00:00:00-04:00,134.54249036917167,141.75012378180588,129.73740142741556,140.85638427734375,81059800,0.0,0.0
2020-03-18 00:00:00-04:00,132.62044325697346,140.30858489505886,129.75661460269723,134.9268798828125,81593200,0.0,0.0
2020-03-19 00:00:00-04:00,137.20449403993223,144.29679432768532,133.58145339237262,137.14683532714844,85922700,0.0,0.0
2020-03-20 00:00:00-04:00,140.30856969550192,141.36569492180737,130.5638518114277,131.9957733154297,84866200,0.0,0.0
2020-03-23 00:00:00-04:00,131.6690156527149,135.09025061490195,127.35405602821129,130.67916870117188,78975200,0.0,0.0
2020-03-24 00:00:00-04:00,138.14630498446243,143.76826482680843,135.76298501133704,142.557373046875,82516700,0.0,0.0
2020-03-25 00:00:00-04:00,143.10514900492822,148.3138631711929,138.80939871945762,141.19271850585938,75638200,0.0,0.0
2020-03-26 00:00:00-04:00,142.6150221111406,150.5530377702555,142.58619275299577,150.02447509765625,64568100,0.0,0.0
2020-03-27 00:00:00-04:00,145.83445408648623,148.85204945268907,143.38385571434802,143.86436462402344,57042300,0.0,0.0
2020-03-30 00:00:00-04:00,146.49753505054474,154.3394427083587,144.16225450169637,153.98385620117188,63420300,0.0,0.0
2020-03-31 00:00:00-04:00,153.18621081694926,158.35649057687158,150.45692415199494,151.56210327148438,77927200,0.0,0.0
2020-04-01 00:00:00-04:00,147.03570983964678,151.60054396865544,144.94069826756362,146.18040466308594,57969900,0.0,0.0
2020-04-02 00:00:00-04:00,145.94014166402417,149.41902088239686,144.49861518163118,149.2075958251953,49630700,0.0,0.0
2020-04-03 00:00:00-04:00,149.05385538434913,151.2449746296894,146.25729027828143,147.83335876464844,41243300,0.0,0.0
2020-04-06 00:00:00-04:00,154.07037290156163,160.00945556490618,151.4371789844083,158.82740783691406,67111700,0.0,0.0
2020-04-07 00:00:00-04:00,162.9790216634817,163.37304252067833,156.89577661465304,157.1168212890625,62769000,0.0,0.0
2020-04-08 00:00:00-04:00,159.21181424407922,160.17283202644026,157.12640741603184,158.69287109375,48318200,0.0,0.0
2020-04-09 00:00:00-04:00,159.8749424300966,160.84556525434934,156.96305929336856,158.70249938964844,51385100,0.0,0.0
2020-04-13 00:00:00-04:00,157.94327497482155,159.11571781701875,155.97318563086938,159.05804443359375,41905300,0.0,0.0
2020-04-14 00:00:00-04:00,162.41199170420825,166.97682579056914,161.4509740018165,166.92877197265625,52874300,0.0,0.0
2020-04-15 00:00:00-04:00,164.52627918541117,166.80390182408522,162.6426921113022,165.17977905273438,40940800,0.0,0.0
2020-04-16 00:00:00-04:00,167.50537096016433,170.36919930819315,166.15993751899526,170.1385498046875,50479600,0.0,0.0
2020-04-17 00:00:00-04:00,172.50271236500117,172.98322131309308,169.0142127093836,171.63780212402344,52765600,0.0,0.0
2020-04-20 00:00:00-04:00,169.7445684432831,171.78192136362986,168.1684999331349,168.2357635498047,36669600,0.0,0.0
2020-04-21 00:00:00-04:00,166.7365576820753,166.8999289183992,159.63463803076337,161.27798461914062,56203700,0.0,0.0
2020-04-22 00:00:00-04:00,164.7088259104088,167.21708273803804,164.16105343704683,166.75579833984375,34620200,0.0,0.0
2020-04-23 00:00:00-04:00,167.32279565012405,168.23575955042696,164.2475418819616,164.73765563964844,32790800,0.0,0.0
2020-04-24 00:00:00-04:00,165.35271176787828,167.75525614359188,164.0553466033732,167.7456512451172,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,169.70611526985851,170.00402841614695,166.54437343038765,167.26513671875,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,168.74511137849532,168.82199456189622,162.78680397262124,163.1904296875,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,166.46744562726977,170.7535752878991,165.17968574996593,170.51332092285156,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,172.9831966008177,173.36759783878819,169.36015554387865,172.2239990234375,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,168.946909691343,171.6761963608096,167.22667984642874,167.76486206054688,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,167.68798985437488,172.02217456007264,167.02488527100917,171.868408203125,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,173.57903536117732,176.49091820623366,172.88710135205815,173.7135772705078,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,174.9821191102507,177.01947211101051,174.54966404212286,175.42417907714844,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,176.99065891179353,177.35585039394246,175.46264402170024,176.44288635253906,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,177.76909750434174,177.78832196938527,176.2122531071344,177.4807891845703,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,176.01039952269213,180.20043760579955,175.7221059215348,179.46046447753906,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,179.51809860643175,179.74873345576404,175.1935192138655,175.39532470703125,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,175.43377223314513,176.8752986859007,169.65804686083334,172.742919921875,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,170.6190600020671,173.6462742714992,168.8315666611724,173.4925079345703,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,172.07985569771088,179.76799857915603,170.1001612519738,176.02003479003906,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,178.50906421234333,178.941519308597,176.78884872672316,177.70181274414062,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,177.81711393696395,179.3259188501903,176.33715304722156,176.47169494628906,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,178.1003181804191,179.10256835739997,177.2619089534649,178.91946411132812,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,178.66889496946857,179.89279069458814,176.63549966284896,176.77041625976562,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,176.53915965283744,177.76305552066722,175.9127495403351,176.8475341796875,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,179.5747458240061,179.72894040122452,174.5249984109392,174.97793579101562,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,173.65772573945205,175.38274692829592,170.18843476628058,175.2092742919922,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,174.1780752486347,177.46426092230374,173.83114478778697,174.81410217285156,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,176.0958444819929,177.57994184733113,173.86008149011653,176.5969696044922,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,175.91275064356557,176.35605649065212,174.87197374221245,176.19223022460938,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,177.56067454227346,178.28344526632614,174.76596695785966,178.19671630859375,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,178.1099978706009,179.18933084339648,176.91501157585657,178.63038635253906,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,177.60883328536414,179.09291579371077,175.68144500164843,176.2789306640625,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,175.98982804525244,180.9143059379926,175.40197400191846,180.40354919433594,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,179.18928535575293,181.7045275737063,177.74374418922355,181.52142333984375,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,181.174511905674,183.77648333782605,180.46137289486805,182.90916442871094,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,184.19085742256178,191.312556209553,184.07520413168115,189.69354248046875,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,186.1182670729842,188.65277284043438,179.31458831813575,179.50732421875,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,183.62229761509337,184.75946448706057,178.45689579935453,180.92396545410156,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,177.87867602828004,183.89213309037913,177.32936327959314,182.08038330078125,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,185.88697764669138,188.4793174532001,184.50890196936757,186.54229736328125,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,187.94926967520502,189.19244336853623,186.65792303801925,187.18795776367188,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,186.9567115818495,189.35631590567783,186.9567115818495,189.19248962402344,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,191.38006776062977,192.05465090105588,187.31327620787715,188.06495666503906,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,188.68169020111512,193.47125178638683,188.1420237754181,193.2881622314453,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,194.75301727724033,196.54548962900296,194.11697538036725,194.57955932617188,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,194.28075668469813,195.870846233453,189.42372967993708,190.65725708007812,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,190.6187360029362,193.3267146405822,188.37332651321057,193.06651306152344,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,192.47861081239228,192.63280539140644,187.80470343636026,189.20205688476562,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,188.67205866322743,191.32221784475226,186.52302460791876,191.23548889160156,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,190.6958254827297,196.97910149051435,190.56090887409158,196.1214141845703,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,195.76484310612238,198.8583080199646,194.44458673131592,197.26820373535156,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,198.21264669937028,200.46770265231476,197.55734160017548,198.77159118652344,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,201.24829602312266,203.46479600375625,200.53515689923614,203.05039978027344,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,202.80944008063213,206.87623075357698,200.43876059931935,200.68931579589844,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,202.44329703186568,205.51746992767423,201.11339400594036,205.10308837890625,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,208.47597580883075,208.52416346158532,203.79242123434403,206.53895568847656,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,205.8643489704433,206.30765476969844,203.41657218834862,205.91253662109375,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,206.69313281604067,207.96521624861163,199.00285703442898,199.5521697998047,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,198.64633331869356,201.26758328869295,194.6951803581594,200.78573608398438,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,201.95175780405526,203.65750068584848,197.58622417651532,200.4869384765625,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,197.94280397861283,198.23191521051,194.96499211113067,196.51654052734375,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,197.0465370831241,197.5958350827683,194.07835744114365,195.51426696777344,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,197.55732141340226,204.59229238518245,195.63956456058546,203.91770935058594,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,205.9028997372256,206.17273292823913,200.47729685864897,201.17115783691406,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,201.60484767495296,204.5923059321599,200.82425763289012,204.06227111816406,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,199.66780180161737,203.2623770169817,194.81077484390735,195.18661499023438,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,193.1436129977744,195.49502948097052,190.33925900979173,193.99166870117188,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,194.15546928847303,196.56470475916453,193.56761524543202,196.44906616210938,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,196.2177713057443,197.26819442598,194.41566790636688,194.6855010986328,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,195.14805254150141,197.2199889458226,194.6758371453256,196.6514129638672,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,193.70254595035917,197.03693455474428,192.32447021906964,196.49725341796875,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,196.9791166911635,197.6537144912196,191.784804800545,197.5669708251953,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,203.8406102183955,209.7384142748581,202.7998186722891,208.6783447265625,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,206.3943812696009,206.97260366093417,202.67452113753262,205.54632568359375,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,207.09787780847145,207.19425311044543,203.88878906099058,205.20904541015625,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,204.630831206634,208.51451781392294,203.86951922784047,208.49525451660156,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,207.04972783702172,207.8688591754672,203.2720332115963,204.76576232910156,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,203.98514817308384,204.18753042383318,198.85830271017534,200.68931579589844,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,199.63890258256563,200.11110334978684,195.76484761469482,195.9961395263672,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,197.83679821592784,202.64563811136054,197.31640975920598,201.59521484375,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,201.83612487434002,203.67678441006458,200.59295106452944,201.12298583984375,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,201.1808182484849,201.98068628792316,199.9762003646577,201.31573486328125,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,201.99030962819188,203.5225798726861,201.33498992755386,202.64561462402344,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,202.88652319420768,204.6500852095713,201.61445459423717,203.81167602539062,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,204.30438623226948,204.8936613614113,202.14048753468973,202.5751953125,27627600,0.51,0.0
