,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,AAPL_sentiment
35,2019-11-13,63.359872846088095,64.24549741946498,63.345315201954925,64.17028045654297,102734400.0,0.0,0.0,21902.39,3.6,1.83,
36,2019-11-14,63.99557348299852,64.26975475509018,63.595223508974,63.72624969482422,89182800.0,0.0,0.0,21902.39,3.6,1.83,
37,2019-11-15,63.9785943224643,64.48813407634591,63.81603149630185,64.48328399658203,100206400.0,0.0,0.0,21902.39,3.6,1.83,
38,2019-11-18,64.49297777822619,64.88847767857798,64.11204292512954,64.80841064453125,86703200.0,0.0,0.0,21902.39,3.6,1.83,
39,2019-11-19,65.00253522318165,65.02680043562813,64.39352059758347,64.61189270019531,76167200.0,0.0,0.0,21902.39,3.6,1.83,
40,2019-11-20,64.42989442635496,64.56091320384523,63.18273546540042,63.85969543457031,106234400.0,0.0,0.0,21902.39,3.6,1.83,
41,2019-11-21,63.98102362015402,64.0586693252619,63.37200169056093,63.57339477539063,121395200.0,0.0,0.0,21902.39,3.6,1.83,
42,2019-11-22,63.714132834892574,63.85728796482408,63.28951752579455,63.51759719848633,65325200.0,0.0,0.0,21902.39,3.6,1.83,
43,2019-11-25,63.74324087368213,64.64828063804774,63.69713919585076,64.63129425048828,84020400.0,0.0,0.0,21902.39,3.6,1.83,
44,2019-11-26,64.76958941741648,64.82296990968422,63.69227941325053,64.12660217285156,105207600.0,0.0,0.0,21902.39,3.6,1.83,
45,2019-11-27,64.43960582034096,65.02194121841622,64.37409642017347,64.98796844482422,65235600.0,0.0,0.0,21902.39,3.6,1.83,
46,2019-11-29,64.68709774108967,65.02678843855969,64.51724869000374,64.84481048583984,46617600.0,0.0,0.0,21902.39,3.6,1.83,
47,2019-12-02,64.84966061276347,65.08744780351653,63.92279186714236,64.09506225585938,94487200.0,0.0,0.0,21902.39,3.6,1.83,
48,2019-12-03,62.675645151665655,62.971662976434686,62.185520433970815,62.95225524902344,114430400.0,0.0,0.0,21902.39,3.6,1.83,
49,2019-12-04,63.34532974360339,63.88883499521478,63.250697630311926,63.50789260864258,67181600.0,0.0,0.0,21902.39,3.6,1.83,
50,2019-12-05,64.0052978900482,64.51483772049082,63.74810293458057,64.43961334228516,74424400.0,0.0,0.0,21902.39,3.6,1.83,
51,2019-12-06,64.90062769042349,65.75470832100332,64.85694734883545,65.68434143066406,106075600.0,0.0,0.0,21902.39,3.6,1.83,
52,2019-12-09,65.51205176737723,65.70615858851144,64.27702916151185,64.76473236083984,128042400.0,0.0,0.0,21902.39,3.6,1.83,
53,2019-12-10,65.17236479605748,65.52904183860898,64.50753371661872,65.14324951171875,90420400.0,0.0,0.0,21902.39,3.6,1.83,
54,2019-12-11,65.22333128610212,65.77897277016146,65.1481143163254,65.69889831542969,78756800.0,0.0,0.0,21902.39,3.6,1.83,
55,2019-12-12,64.97342181029377,66.13322791364624,64.86181071545411,65.86632537841797,137310400.0,0.0,0.0,21902.39,3.6,1.83,
56,2019-12-13,65.86630282241767,66.79802893156821,65.73770538194196,66.76163482666016,133587600.0,0.0,0.0,21902.39,3.6,1.83,
57,2019-12-16,67.21052566438382,68.1301230166463,67.20567558454123,67.90446472167969,128186000.0,0.0,0.0,21902.39,3.6,1.83,
58,2019-12-17,67.83408845854146,68.36788589252896,67.64725306265065,68.03790283203125,114158400.0,0.0,0.0,21902.39,3.6,1.83,
59,2019-12-18,67.88989333464234,68.39943299364785,67.72490179696835,67.87533569335938,116028400.0,0.0,0.0,21902.39,3.6,1.83,
60,2019-12-19,67.81713721685387,68.22476617505339,67.6836896403839,67.94330596923828,98369200.0,0.0,0.0,21902.39,3.6,1.83,
61,2019-12-20,68.47954206803217,68.5814456085642,67.58905973400798,67.80258178710938,275978000.0,0.0,0.0,21902.39,3.6,1.83,
62,2019-12-23,68.06703727734423,68.96964827389785,68.02821442317284,68.90898895263672,98572000.0,0.0,0.0,21902.39,3.6,1.83,
63,2019-12-24,69.07641348748398,69.12494390933564,68.64694813243742,68.97450256347656,48478800.0,0.0,0.0,21902.39,3.6,1.83,
64,2019-12-26,69.10794898659276,70.3599581877784,69.0788336989585,70.34297180175781,93121200.0,0.0,0.0,21902.39,3.6,1.83,
65,2019-12-27,70.63656718189156,71.328084944245,69.90865530672005,70.3162841796875,146266000.0,0.0,0.0,21902.39,3.6,1.83,
66,2019-12-30,70.23379504340416,71.01751623561914,69.20501519852759,70.73362731933594,144114400.0,0.0,0.0,21902.39,3.6,1.83,
67,2019-12-31,70.34781637655455,71.25770606743272,70.24833421512105,71.25042724609375,100805600.0,0.0,0.0,21902.39,3.6,1.83,
68,2020-01-02,71.87887074697332,72.93677321606523,71.62410454610695,72.87611389160156,135480400.0,0.0,0.0,21902.39,3.6,1.83,
69,2020-01-03,72.09966439861495,72.93190847027287,71.94195165165122,72.1676025390625,146322800.0,0.0,0.0,21902.39,3.6,1.83,
70,2020-01-06,71.28440788927705,72.78147574606292,71.03206304715079,72.7426528930664,118387200.0,0.0,0.0,21902.39,3.6,1.83,
71,2020-01-07,72.75235516776186,73.0095500710491,72.1797347882775,72.4005355834961,108872000.0,0.0,0.0,21902.39,3.6,1.83,
72,2020-01-08,72.1021057156744,73.86850508007774,72.1021057156744,73.5652084350586,132079200.0,0.0,0.0,21902.39,3.6,1.83,
73,2020-01-09,74.54789319696478,75.32190689589311,74.29555569737539,75.12779998779297,170108400.0,0.0,0.0,21902.39,3.6,1.83,
74,2020-01-10,75.36313184822802,75.8653927363038,74.79293282587398,75.29761505126953,140644800.0,0.0,0.0,21902.39,3.6,1.83,
75,2020-01-13,75.61547881769663,76.93299735465014,75.49658152579609,76.90630340576172,121532000.0,0.0,0.0,21902.39,3.6,1.83,
76,2020-01-14,76.84321958867102,77.05431281018757,75.74407314877014,75.86781311035156,161954400.0,0.0,0.0,21902.39,3.6,1.83,
77,2020-01-15,75.6664567648075,76.55208158428714,75.10838643404891,75.54270935058594,121923600.0,0.0,0.0,21902.39,3.6,1.83,
78,2020-01-16,76.08861789523613,76.60058636710963,75.72466200322522,76.48896789550781,108829200.0,0.0,0.0,21902.39,3.6,1.83,
79,2020-01-17,76.73886914502103,77.33818336087407,76.43072254837519,77.33576202392578,137816400.0,0.0,0.0,21902.39,3.6,1.83,
80,2020-01-21,76.96211758000582,77.40614053363142,76.6733786313912,76.81168365478516,110843200.0,0.0,0.0,21902.39,3.6,1.83,
81,2020-01-22,77.29939107801437,77.6415105741934,76.99124435954393,77.08587646484375,101832400.0,0.0,0.0,21902.39,3.6,1.83,
82,2020-01-23,77.13926087305248,77.53718223174285,76.58846941164036,77.45711517333984,104472000.0,0.0,0.0,21902.39,3.6,1.83,
83,2020-01-24,77.70461139989887,78.4519311804291,77.04220876817341,77.23389434814453,146537600.0,0.0,0.0,21902.39,3.6,1.83,
84,2020-01-27,75.23212292918322,75.64703065146035,73.97526345416178,74.96279907226562,161940000.0,0.0,0.0,21902.39,3.6,1.83,
85,2020-01-28,75.84841224029579,77.25570544733462,75.74893007082518,77.08343505859375,162234000.0,0.0,0.0,21902.39,3.6,1.83,
86,2020-01-29,78.7236543956956,79.54861951939397,77.97875630202614,78.69696044921875,216229200.0,0.0,0.0,21902.39,3.6,1.83,
87,2020-01-30,77.77494511587,78.63630437961214,77.34062237104257,78.58292388916016,126743200.0,0.0,0.0,21902.39,3.6,1.83,
88,2020-01-31,77.86958470013667,78.2941999630763,74.80265316569236,75.09867095947266,199588400.0,0.0,0.0,21902.39,3.6,1.83,
89,2020-02-03,73.83453816363433,76.06437586722816,73.32985576432291,74.89244079589844,173788400.0,0.0,0.0,21902.39,3.6,1.83,
90,2020-02-04,76.50596817656564,77.55659185562615,76.09833928060493,77.36490631103516,136616400.0,0.0,0.0,21902.39,3.6,1.83,
91,2020-02-05,78.49801928645589,78.79889458383452,77.38917241550978,77.99576568603516,118826800.0,0.0,0.0,21902.39,3.6,1.83,
92,2020-02-06,78.2675148105118,78.91050216777217,77.70702324581478,78.90807342529297,105425600.0,0.0,0.0,21902.39,3.6,1.83,
93,2020-02-07,78.40460512370925,78.65511431746754,77.3417650742466,77.83548736572266,117684000.0,0.1925,0.0,21902.39,3.6,1.83,
94,2020-02-10,76.41270521952211,78.20518493652344,76.33244814631327,78.20518493652344,109348800.0,0.0,0.0,21902.39,3.6,1.83,
95,2020-02-11,78.70377819366317,78.77673917102194,77.51446230678005,77.73335266113281,94323200.0,0.0,0.0,21902.39,3.6,1.83,
96,2020-02-12,78.18573168065612,79.58420729410885,78.18573168065612,79.579345703125,113730400.0,0.0,0.0,21902.39,3.6,1.83,
97,2020-02-13,78.84726638660784,79.34098875099396,78.64296824502834,79.01264953613281,94747600.0,0.0,0.0,21902.39,3.6,1.83,
98,2020-02-14,78.98103201858949,79.28262135670285,78.52136304758811,79.03211212158203,80113600.0,0.0,0.0,21902.39,3.6,1.83,
99,2020-02-18,76.69969960746171,77.7674089569283,76.51728973500606,77.58499908447266,152531200.0,0.0,0.0,21902.39,3.6,1.83,
100,2020-02-19,77.82821060731509,78.93969652139718,77.82821060731509,78.7086410522461,93984000.0,0.0,0.0,21902.39,3.6,1.83,
101,2020-02-20,78.46785961810504,78.95914750812162,77.39285423141268,77.90116882324219,100566000.0,0.0,0.0,21902.39,3.6,1.83,
102,2020-02-21,77.49256976471104,77.93765396902525,75.5176802481999,76.13787078857422,129554000.0,0.0,0.0,21902.39,3.6,1.83,
103,2020-02-24,72.2975264919777,73.98055694119795,70.34452564960237,72.52127838134766,222195200.0,0.0,0.0,21902.39,3.6,1.83,
104,2020-02-25,73.19500175463762,73.57927527262548,69.59058102660752,70.0648422241211,230673600.0,0.0,0.0,21902.39,3.6,1.83,
105,2020-02-26,69.68785225883238,72.44832254762713,69.68055616240795,71.17631530761719,198054800.0,0.0,0.0,21902.39,3.6,1.83,
106,2020-02-27,68.36721076272752,69.55895358799684,66.38745236714612,66.52365112304688,320605600.0,0.0,0.0,21902.39,3.6,1.83,
107,2020-02-28,62.569022726321926,67.71297980685036,62.35255944150911,66.48474884033203,426510000.0,0.0,0.0,21902.39,3.6,1.83,
108,2020-03-02,68.6542020291079,73.314166489875,67.54515075025799,72.67451477050781,341397200.0,0.0,0.0,21902.39,3.6,1.83,
109,2020-03-03,73.85651844526804,73.93677549497185,69.51029451945536,70.36640930175781,319475600.0,0.0,0.0,21902.39,3.6,1.83,
110,2020-03-04,72.09810082660032,73.79086213259068,71.29306596035461,73.63034057617188,219178400.0,0.0,0.0,21902.39,3.6,1.83,
111,2020-03-05,71.87435269313848,72.8545014627119,70.8747501359383,71.24200439453125,187572800.0,0.0,0.0,21902.39,3.6,1.83,
112,2020-03-06,68.58611024149147,70.73125206656108,68.39883878270979,70.2958984375,226176800.0,0.0,0.0,21902.39,3.6,1.83,
113,2020-03-09,64.14745920279152,67.63513438782665,63.9650493661959,64.73603820800781,286744800.0,0.0,0.0,21902.39,3.6,1.83,
114,2020-03-10,67.40409417596496,69.66597344239922,65.51432330004927,69.3984375,285290000.0,0.0,0.0,21902.39,3.6,1.83,
115,2020-03-11,67.46490813695054,68.39641135847471,66.11993211472004,66.98820495605469,255598800.0,0.0,0.0,21902.39,3.6,1.83,
116,2020-03-12,62.24796213128128,65.66753776324454,60.31684950105425,60.37278747558594,418474000.0,0.0,0.0,21902.39,3.6,1.83,
117,2020-03-13,64.42473241603761,68.08022562462348,61.52076321055903,67.60595703125,370732000.0,0.0,0.0,21902.39,3.6,1.83,
118,2020-03-16,58.84541166038124,63.01164974212568,58.37114683457781,58.90864944458008,322423600.0,0.0,0.0,21902.39,3.6,1.83,
119,2020-03-17,60.19767914823097,62.65412948059978,57.98200743414596,61.498870849609375,324056000.0,0.0,0.0,21902.39,3.6,1.83,
120,2020-03-18,58.31521241095901,60.80328165725532,57.67069539870944,59.99338150024414,300233600.0,0.0,0.0,21902.39,3.6,1.83,
121,2020-03-19,60.16850076154632,61.49401168090346,59.00594220662541,59.5337142944336,271857200.0,0.0,0.0,21902.39,3.6,1.83,
122,2020-03-20,60.11741735902178,61.24836059631493,55.45259148800015,55.75417709350586,401693200.0,0.0,0.0,21902.39,3.6,1.83,
123,2020-03-23,55.47205119752407,55.5742002669013,51.70954377534217,54.56972885131836,336752800.0,0.0,0.0,21902.39,3.6,1.83,
124,2020-03-24,57.485857062812855,60.24146234331519,56.984838595655695,60.04446029663086,287531200.0,0.0,0.0,21902.39,3.6,1.83,
125,2020-03-25,60.98568761408589,62.8097859475082,59.41696378957022,59.71368408203125,303602000.0,0.0,0.0,21902.39,3.6,1.83,
126,2020-03-26,59.95689906324591,62.91436776628196,59.91798407357943,62.85599899291992,252087200.0,0.0,0.0,21902.39,3.6,1.83,
127,2020-03-27,61.47212044409764,62.23094424480485,60.085806303906416,60.25362396240234,204216800.0,0.0,0.0,21902.39,3.6,1.83,
128,2020-03-30,60.98326139509738,62.14581985661123,60.65735298127226,61.97313690185547,167976400.0,0.0,0.0,21902.39,3.6,1.83,
129,2020-03-31,62.165284411118606,63.84101920319643,61.28971556149903,61.84667205810547,197002000.0,0.0,0.0,21902.39,3.6,1.83,
130,2020-04-01,59.95203639370931,60.49196983783779,58.15955681769679,58.59247589111328,176218400.0,0.0,0.0,19913.143,14.8,0.05,
131,2020-04-02,58.45385053483029,59.62370525167756,57.61719666276018,59.57019805908203,165934000.0,0.0,0.0,19913.143,14.8,0.05,
132,2020-04-03,59.05215457579844,59.757471238449234,58.120647749973486,58.714088439941406,129880000.0,0.0,0.0,19913.143,14.8,0.05,
133,2020-04-06,61.02216975482928,63.99179984411576,60.65248848789378,63.83614730834961,201820400.0,0.0,0.0,19913.143,14.8,0.05,
134,2020-04-07,65.86212284284652,66.08102063159333,62.99221043295837,63.0967903137207,202887200.0,0.0,0.0,19913.143,14.8,0.05,
135,2020-04-08,63.90181186370111,65.02788978082967,63.53456510487803,64.71171569824219,168895200.0,0.0,0.0,19913.143,14.8,0.05,
136,2020-04-09,65.35135942628331,65.68456016780985,64.37850707857399,65.17867279052734,161834800.0,0.0,0.0,19913.143,14.8,0.05,
137,2020-04-13,65.2565265027559,66.56744908095463,64.65335515569828,66.45800018310547,131022800.0,0.0,0.0,19913.143,14.8,0.05,
138,2020-04-14,68.09968133289475,70.10618980073897,67.62541272613016,69.8143310546875,194994800.0,0.0,0.0,19913.143,14.8,0.05,
139,2020-04-15,68.68339398272448,69.63921990741926,68.25290936729039,69.17711639404297,131154400.0,0.0,0.0,19913.143,14.8,0.05,
140,2020-04-16,69.89457848893247,70.09401500264356,68.67121695192448,69.72676086425781,157125200.0,0.0,0.0,19913.143,14.8,0.05,
141,2020-04-17,69.24035422459711,69.79001833426366,67.33599104978904,68.78067779541016,215250000.0,0.0,0.0,19913.143,14.8,0.05,
142,2020-04-20,67.60107126186885,68.50825120214363,67.33353541827672,67.35298919677734,130015200.0,0.0,0.0,19913.143,14.8,0.05,
143,2020-04-21,67.19492740224932,67.43084444978524,64.55606329460142,65.27111053466797,180991600.0,0.0,0.0,19913.143,14.8,0.05,
144,2020-04-22,66.54553264031797,67.5889189161753,66.20260870137322,67.15113830566406,116862400.0,0.0,0.0,19913.143,14.8,0.05,
145,2020-04-23,67.095197774774,68.525292013045,66.85198467091226,66.89089965820312,124814400.0,0.0,0.0,19913.143,14.8,0.05,
146,2020-04-24,67.41869183359142,68.8317597185387,67.37004623202225,68.82202911376953,126161200.0,0.0,0.0,19913.143,14.8,0.05,
147,2020-04-27,68.53746586769363,69.2038749766313,68.08752745722637,68.87067413330078,117087600.0,0.0,0.0,19913.143,14.8,0.05,
148,2020-04-28,69.33520376307894,69.51761363143751,67.66190347204864,67.75431823730469,112004800.0,0.0,0.0,19913.143,14.8,0.05,
149,2020-04-29,69.25005898285046,70.45153212316946,69.04576089799878,69.97969818115234,137280800.0,0.0,0.0,19913.143,14.8,0.05,
150,2020-04-30,70.52207145728791,71.63355715385448,70.13050191199197,71.45600891113281,183064000.0,0.0,0.0,19913.143,14.8,0.05,
151,2020-05-01,69.61974795233358,72.72071489169517,69.5224641994752,70.30561065673828,240616800.0,0.0,0.0,19913.143,14.8,0.05,
152,2020-05-04,70.32995115138507,71.42927193768709,69.63679217661644,71.30036926269531,133568000.0,0.0,0.0,19913.143,14.8,0.05,
153,2020-05-05,71.76247339510003,73.20716013913619,71.61654401667967,72.3705062866211,147751200.0,0.0,0.0,19913.143,14.8,0.05,
154,2020-05-06,73.07580748874902,73.75193962411596,72.68909954226729,73.11715698242188,142333600.0,0.0,0.0,19913.143,14.8,0.05,
155,2020-05-07,73.74709749780193,74.22136614688476,73.44308103615316,73.87356567382812,115215200.0,0.0,0.0,19913.143,14.8,0.05,
156,2020-05-08,74.53690088338938,75.6855337502363,74.2076728166866,75.63188171386719,133838400.0,0.205,0.0,19913.143,14.8,0.05,
157,2020-05-11,75.13680756017412,77.31945293033222,74.9270742087356,76.82196044921875,145946400.0,0.0,0.0,19913.143,14.8,0.05,
158,2020-05-12,77.50969732215579,77.96330230948355,75.82211023628858,75.94404602050781,162301200.0,0.0,0.0,19913.143,14.8,0.05,
159,2020-05-13,76.1244908945312,77.05120710448317,73.94427898437623,75.02706909179688,200622400.0,0.0,0.0,19913.143,14.8,0.05,
160,2020-05-14,74.2613028913568,75.54894394104562,73.53456323952857,75.48797607421875,158929200.0,0.0,0.0,19913.143,14.8,0.05,
161,2020-05-15,73.24680403420346,75.08803081993429,73.2126584530228,75.04169464111328,166348400.0,0.0,0.0,19913.143,14.8,0.05,
162,2020-05-18,76.37324403252737,77.18533288587912,75.67820874081602,76.80976867675781,135178400.0,0.0,0.0,19913.143,14.8,0.05,
163,2020-05-19,76.82684193640358,77.677951129607,76.33422416264241,76.36592864990234,101729600.0,0.0,0.0,19913.143,14.8,0.05,
164,2020-05-20,77.22923548949896,77.92182975197522,77.19021515103104,77.85111236572266,111504800.0,0.0,0.0,19913.143,14.8,0.05,
165,2020-05-21,77.71209009119077,78.25592619450556,77.03168654852321,77.27068328857422,102688800.0,0.0,0.0,19913.143,14.8,0.05,
166,2020-05-22,77.0073182322684,77.8511191709556,76.90489634690958,77.76820373535156,81803200.0,0.0,0.0,19913.143,14.8,0.05,
167,2020-05-26,78.89242417986841,79.07288669442568,77.18532381121594,77.24141693115234,125522000.0,0.0,0.0,19913.143,14.8,0.05,
168,2020-05-27,77.09754503838927,77.72428918154347,76.35373244533048,77.57796478271484,112945200.0,0.0,0.0,19913.143,14.8,0.05,
169,2020-05-28,77.25117381725487,78.87780002724944,76.97316417209834,77.61210632324219,133560800.0,0.0,0.0,19913.143,14.8,0.05,
170,2020-05-29,77.85598538882412,78.31933980399575,77.17802283802729,77.53651428222656,153532400.0,0.0,0.0,19913.143,14.8,0.05,
171,2020-06-01,77.49017653543903,78.61198703119204,77.35848382898224,78.49005126953125,80791200.0,0.0,0.0,19913.143,14.8,0.05,
172,2020-06-02,78.2217749621173,78.87778981985456,77.77792709510422,78.85340118408203,87642800.0,0.0,0.0,19913.143,14.8,0.05,
173,2020-06-03,79.17532729000116,79.55089150856284,78.59978664211997,79.28750610351562,104491200.0,0.0,0.0,19913.143,14.8,0.05,
174,2020-06-04,79.10948348041461,79.40944067755358,78.22910345061214,78.60466766357422,87560400.0,0.0,0.0,19913.143,14.8,0.05,
175,2020-06-05,78.85584789005054,80.90436692043667,78.82658450198845,80.84339904785156,137250400.0,0.0,0.0,19913.143,14.8,0.05,
176,2020-06-08,80.53857037003549,81.3555414595375,79.82402859470741,81.32139587402344,95654400.0,0.0,0.0,19913.143,14.8,0.05,
177,2020-06-09,80.99948707479899,84.28442917676331,80.96778258765318,83.88935852050781,147712400.0,0.0,0.0,19913.143,14.8,0.05,
178,2020-06-10,84.84289682607977,86.51829290871564,84.40148998844435,86.04762268066406,166651600.0,0.0,0.0,19913.143,14.8,0.05,
179,2020-06-11,85.18676087897937,85.61353604310334,81.81402099943021,81.91644287109375,201662400.0,0.0,0.0,19913.143,14.8,0.05,
180,2020-06-12,84.06738747407822,84.81850845246275,81.50673661148821,82.62366485595703,200146000.0,0.0,0.0,19913.143,14.8,0.05,
181,2020-06-15,81.2701788526853,84.30149986663372,81.10678167007262,83.6454849243164,138808800.0,0.0,0.0,19913.143,14.8,0.05,
182,2020-06-16,85.71106741522617,86.1354088469695,84.06737603810872,85.86226654052734,165428800.0,0.0,0.0,19913.143,14.8,0.05,
183,2020-06-17,86.61097997903467,86.67194786687608,85.62086207587969,85.7427978515625,114406400.0,0.0,0.0,19913.143,14.8,0.05,
184,2020-06-18,85.6988834682616,86.19638340492709,85.16480429559883,85.77692413330078,96820400.0,0.0,0.0,19913.143,14.8,0.05,
185,2020-06-19,86.48659424524246,86.9548233678729,84.17224859824395,85.2867431640625,264476000.0,0.0,0.0,19913.143,14.8,0.05,
186,2020-06-22,85.68182092735437,87.66205652482033,85.63548474209217,87.51817321777344,135445200.0,0.0,0.0,19913.143,14.8,0.05,
187,2020-06-23,88.76924338003847,90.81288814094036,88.3473429231827,89.38623809814453,212155600.0,0.0,0.0,19913.143,14.8,0.05,
188,2020-06-24,89.0130983139644,89.93737339127918,87.4328083002614,87.8083724975586,192623200.0,0.0,0.0,19913.143,14.8,0.05,
189,2020-06-25,87.96445119840132,89.0130956496558,87.20113222848988,88.97407531738281,137522400.0,0.0,0.0,19913.143,14.8,0.05,
190,2020-06-26,88.86922249830896,89.09114647709539,86.0915222818529,86.24028778076172,205256800.0,0.0,0.0,19913.143,14.8,0.05,
191,2020-06-29,86.14761287868289,88.32295007229963,85.6671856952953,88.22783660888672,130646000.0,0.0,0.0,19913.143,14.8,0.05,
192,2020-06-30,87.81325111230193,89.25209899266532,87.79374466590696,88.96432495117188,140223200.0,0.0,0.0,19913.143,14.8,0.05,
193,2020-07-01,89.0423636295286,89.5886334247826,88.74728118931024,88.79605102539062,110737200.0,0.0,0.0,21647.64,10.2,0.09,
194,2020-07-02,89.70813552427025,90.34707768315508,88.68143856153624,88.79605102539062,114041600.0,0.0,0.0,21647.64,10.2,0.09,
195,2020-07-06,90.23248724910547,91.642064725194,90.20078275199548,91.17139434814452,118655600.0,0.0,0.0,21647.64,10.2,0.09,
196,2020-07-07,91.55181199964343,92.33463752733046,90.77630232016404,90.88848114013672,112424400.0,0.0,0.0,21647.64,10.2,0.09,
197,2020-07-08,91.87127093549024,93.03697639710929,91.783473326264,93.0052719116211,117092000.0,0.0,0.0,21647.64,10.2,0.09,
198,2020-07-09,93.90271250359444,93.9563645280927,92.3516934283362,93.40522003173828,125642800.0,0.0,0.0,21647.64,10.2,0.09,
199,2020-07-10,92.99796791937888,93.62716063154365,92.3834143459242,93.5686264038086,90257200.0,0.0,0.0,21647.64,10.2,0.09,
200,2020-07-13,94.88065035131392,97.50471021548752,92.9223623975769,93.13697052001952,191649200.0,0.0,0.0,21647.64,10.2,0.09,
