,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,GOOGL_sentiment
201,2020-07-14,74.45514208388813,75.95193173301486,74.11298698865167,75.85517120361328,38108000.0,0.0,0.0,21647.64,10.2,0.09,
202,2020-07-15,75.9733750011641,76.62675588944614,74.70651533517706,75.65666198730469,31026000.0,0.0,0.0,21647.64,10.2,0.09,
203,2020-07-16,74.8895587158409,75.60828380112922,74.22969362133618,75.55890655517578,26484000.0,0.0,0.0,21647.64,10.2,0.09,
204,2020-07-17,75.65815757205107,75.98335636534354,74.71998226557922,75.65516662597656,34264000.0,0.0,0.0,21647.64,10.2,0.09,
205,2020-07-20,75.56289374191002,78.25672386000865,74.94941495337511,77.99886322021484,30166000.0,0.0,0.0,21647.64,10.2,0.09,
206,2020-07-21,79.055746230508,79.15649468336828,77.43924270785485,77.60383605957031,27486000.0,0.0,0.0,21647.64,10.2,0.09,
207,2020-07-22,77.59336817880086,78.15547577707564,76.97090892054804,78.04924011230469,24482000.0,0.0,0.0,21647.64,10.2,0.09,
208,2020-07-23,78.10310271549871,78.32355749804782,75.24318004468583,75.65017700195312,33910000.0,0.0,0.0,21647.64,10.2,0.09,
209,2020-07-24,74.77435309747035,75.58434392505383,74.19578387173935,75.22423553466797,29902000.0,0.0,0.0,21647.64,10.2,0.09,
210,2020-07-27,75.47611048773379,76.68810572185976,75.42972418833412,76.28260803222656,27124000.0,0.0,0.0,21647.64,10.2,0.09,
211,2020-07-28,76.0616560998977,76.11203032562425,74.84068045678539,74.99679565429688,30910000.0,0.0,0.0,21647.64,10.2,0.09,
212,2020-07-29,75.06412988664903,76.47712736850728,74.96487309795987,75.98734283447266,22676000.0,0.0,0.0,21647.64,10.2,0.09,
213,2020-07-30,74.71350072319231,76.85420385952919,74.57384712927099,76.728515625,36042000.0,0.0,0.0,21647.64,10.2,0.09,
214,2020-07-31,74.66761546570748,75.06512971069274,72.52042817668108,74.21373748779297,91468000.0,0.0,0.0,21647.64,10.2,0.09,
215,2020-08-03,74.36586467862979,74.70152798375612,73.40424125144618,73.95487976074219,45482000.0,0.0,0.0,21647.64,10.2,0.09,
216,2020-08-04,74.15189304712393,74.47110233888829,73.02069136172501,73.48304748535156,37212000.0,0.0,0.0,21647.64,10.2,0.09,
217,2020-08-05,73.65860554393453,74.31597430984743,73.37929079125126,73.77182006835938,29134000.0,0.0,0.0,21647.64,10.2,0.09,
218,2020-08-06,73.62519233883819,75.12746911118528,73.41321570864586,75.06163024902344,33306000.0,0.0,0.0,21647.64,10.2,0.09,
219,2020-08-07,75.26563475187923,75.8167679292407,74.1299428628899,74.73345184326172,27718000.0,0.0,0.0,21647.64,10.2,0.09,
220,2020-08-10,74.35587657537506,75.17135449500563,73.6920160098978,74.65613555908203,20546000.0,0.0,0.0,21647.64,10.2,0.09,
221,2020-08-11,74.51548858315158,75.33546446026398,73.72694427750132,73.84415435791016,31098000.0,0.0,0.0,21647.64,10.2,0.09,
222,2020-08-12,74.17233809517141,75.39680699453108,74.0665971221667,75.17584991455078,22512000.0,0.0,0.0,21647.64,10.2,0.09,
223,2020-08-13,75.2242326570667,76.65868427150298,75.2242326570667,75.64518737792969,22388000.0,0.0,0.0,21647.64,10.2,0.09,
224,2020-08-14,75.49356566040146,75.80180815463838,74.76487072340585,75.0456771850586,21942000.0,0.0,0.0,21647.64,10.2,0.09,
225,2020-08-17,75.61127753780612,76.00081592408226,75.06413227357216,75.62474060058594,19990000.0,0.0,0.0,21647.64,10.2,0.09,
226,2020-08-18,76.11751661117744,77.6761570861793,75.89557016502275,77.59685516357422,28378000.0,0.0,0.0,21647.64,10.2,0.09,
227,2020-08-19,77.43275787518374,78.2492404388817,76.80980397038118,77.03973388671875,30472000.0,0.0,0.0,21647.64,10.2,0.09,
228,2020-08-20,76.8083060752692,78.81334338493167,76.53348913403859,78.61782836914062,26382000.0,0.0,0.0,21647.64,10.2,0.09,
229,2020-08-21,78.39588186549278,79.39740744021205,77.92255891688062,78.58392333984375,34838000.0,0.0,0.0,21647.64,10.2,0.09,
230,2020-08-24,79.42682271266185,80.24031435071217,78.55747725169402,79.06172943115234,25638000.0,0.0,0.0,21647.64,10.2,0.09,
231,2020-08-25,78.80985134082226,80.24529992914488,78.69912545495275,80.09417724609375,25150000.0,0.0,0.0,21647.64,10.2,0.09,
232,2020-08-26,80.11661824265879,82.4353775849092,79.85127643980671,82.0034408569336,52188000.0,0.0,0.0,21647.64,10.2,0.09,
233,2020-08-27,82.12713749680952,82.19596730706562,80.740571471759,81.2248764038086,31350000.0,0.0,0.0,21647.64,10.2,0.09,
234,2020-08-28,81.27225669714586,81.86478362220814,81.07973263190618,81.7690200805664,22418000.0,0.0,0.0,21647.64,10.2,0.09,
235,2020-08-31,81.97551520533118,82.021901506444,81.06577291228395,81.27525329589844,26422000.0,0.0,0.0,21647.64,10.2,0.09,
236,2020-09-01,81.4064256414843,82.75608049415054,81.27525020988087,82.54959106445312,22652000.0,0.0,0.0,21647.64,10.2,0.09,
237,2020-09-02,83.19449868869187,86.09182745200424,82.80446561324119,85.65740203857422,49522000.0,0.0,0.0,21647.64,10.2,0.09,
238,2020-09-03,84.76610337289759,84.79004616188337,80.18694223694726,81.27425384521484,63726000.0,0.0,0.0,21647.64,10.2,0.09,
239,2020-09-04,80.25128286634829,81.5475725724463,76.7085567686542,78.86521911621094,55850000.0,0.0,0.0,21647.64,10.2,0.09,
240,2020-09-08,76.06166334420458,77.58538678305234,75.63771004527916,75.99183654785156,54032000.0,0.0,0.0,21647.64,10.2,0.09,
241,2020-09-09,77.25370764091136,77.74349217358234,76.07013779245287,77.17041778564453,39242000.0,0.0,0.0,21647.64,10.2,0.09,
242,2020-09-10,77.3175536576488,78.4886498321469,75.81227824360889,76.11402893066406,33024000.0,0.0,0.0,21647.64,10.2,0.09,
243,2020-09-11,76.2187685542805,76.74496193383867,74.46660700685621,75.60079956054688,30706000.0,0.0,0.0,21647.64,10.2,0.09,
244,2020-09-14,76.3933303016498,77.65770127781428,75.06961226304097,75.2551498413086,42660000.0,0.0,0.0,21647.64,10.2,0.09,
245,2020-09-15,76.2058031881693,77.3579490731979,75.91702088304994,76.56640625,23042000.0,0.0,0.0,21647.64,10.2,0.09,
246,2020-09-16,76.93350266090363,77.52653191990872,75.3928153553641,75.41775512695312,22128000.0,0.0,0.0,21647.64,10.2,0.09,
247,2020-09-17,74.10699395179907,74.74790875708565,72.94238202273995,74.16834259033203,40008000.0,0.0,0.0,21647.64,10.2,0.09,
248,2020-09-18,74.23119869287652,74.57534777368309,71.40419893042083,72.37528991699219,63056000.0,0.0,0.0,21647.64,10.2,0.09,
249,2020-09-21,71.40419802640007,71.82515277466568,69.96077347999416,71.33038330078125,56908000.0,0.0,0.0,21647.64,10.2,0.09,
250,2020-09-22,72.3368818803961,73.01769882220304,71.29845282015724,72.81070709228516,33950000.0,0.0,0.0,21647.64,10.2,0.09,
251,2020-09-23,72.4251615746015,72.47453881903037,69.96076674564893,70.2954330444336,37726000.0,0.0,0.0,21647.64,10.2,0.09,
252,2020-09-24,69.9607671249021,71.72190153666098,69.93432807618512,70.96726989746094,34552000.0,0.0,0.0,21647.64,10.2,0.09,
253,2020-09-25,71.0765059595425,72.11842064565776,70.21015143221958,71.77527618408203,30326000.0,0.0,0.0,21647.64,10.2,0.09,
254,2020-09-28,73.41771102823846,73.46758296138958,72.13538665277174,72.75285339355469,30784000.0,0.0,0.0,21647.64,10.2,0.09,
255,2020-09-29,73.01471065598037,73.41820679373305,72.52042826776085,73.11994934082031,31816000.0,0.0,0.0,21647.64,10.2,0.09,
256,2020-09-30,72.86657282282026,74.12645373162775,72.60821747794948,73.0989990234375,40924000.0,0.0,0.0,21647.64,10.2,0.09,
257,2020-10-01,73.99976071254135,74.5688547587484,73.6576056363899,74.21123504638672,32884000.0,0.0,0.0,22024.502,6.8,0.09,
258,2020-10-02,72.8012295767103,73.76883483007333,72.18874778042156,72.60022735595703,31222000.0,0.0,0.0,22024.502,6.8,0.09,
259,2020-10-05,72.95185603325473,74.05163367522934,72.82417384831277,73.95836639404297,21602000.0,0.0,0.0,22024.502,6.8,0.09,
260,2020-10-06,73.59277130108131,74.04265370240006,72.07203894865275,72.37179565429688,26096000.0,0.0,0.0,22024.502,6.8,0.09,
261,2020-10-07,72.7852725859201,73.26708126408592,71.48449265834785,72.77679443359375,36108000.0,0.0,0.0,22024.502,6.8,0.09,
262,2020-10-08,73.09151498136143,74.21772414364686,73.09151498136143,73.98829650878906,26076000.0,0.0,0.0,22024.502,6.8,0.09,
263,2020-10-09,74.45862385132851,75.40577954903482,74.16634831426059,75.33595275878906,32966000.0,0.0,0.0,22024.502,6.8,0.09,
264,2020-10-12,76.71005575913293,79.22482490195328,76.27612504958849,78.03627014160156,55344000.0,0.0,0.0,22024.502,6.8,0.09,
265,2020-10-13,78.6557318804112,79.06222652455193,77.73900319846756,78.15995788574219,39072000.0,0.0,0.0,22024.502,6.8,0.09,
266,2020-10-14,78.53554036543656,78.99689190268272,77.1040796381338,77.97891235351562,33174000.0,0.0,0.0,22024.502,6.8,0.09,
267,2020-10-15,77.03424516866531,78.37592410469688,76.86616619002614,77.58139038085938,31210000.0,0.0,0.0,22024.502,6.8,0.09,
268,2020-10-16,77.89861313623904,78.69065067574465,77.69063202834529,78.19139099121094,34194000.0,0.0,0.0,22024.502,6.8,0.09,
269,2020-10-19,78.6018730127918,79.00088653089647,75.95792233147677,76.30854797363281,29734000.0,0.0,0.0,22024.502,6.8,0.09,
270,2020-10-20,75.96739028922916,78.49762389564319,75.83721184633696,77.36243438720703,41670000.0,0.0,0.0,22024.502,6.8,0.09,
271,2020-10-21,78.29861659242583,80.55752653904973,78.16345323821952,79.10362243652344,60322000.0,0.0,0.0,22024.502,6.8,0.09,
272,2020-10-22,79.0542497549957,80.47173746128463,78.67917903597889,80.13457489013672,30512000.0,0.0,0.0,22024.502,6.8,0.09,
273,2020-10-23,80.5530414065939,81.50418507699763,80.39642390422756,81.44732666015625,30548000.0,0.0,0.0,22024.502,6.8,0.09,
274,2020-10-26,80.55054379342457,81.27773941601392,78.19537551091447,79.01883697509766,35826000.0,0.0,0.0,22024.502,6.8,0.09,
275,2020-10-27,79.25026752962572,79.90214916473025,78.65474201509733,79.74653625488281,25902000.0,0.0,0.0,22024.502,6.8,0.09,
276,2020-10-28,77.30907660850139,77.49860213164129,75.2377056428141,75.3534164428711,45174000.0,0.0,0.0,22024.502,6.8,0.09,
277,2020-10-29,75.66364467703423,79.2407857351573,75.64020418365725,77.65172576904297,55406000.0,0.0,0.0,22024.502,6.8,0.09,
278,2020-10-30,83.16606182173334,83.85834779385402,79.88069439988638,80.60589599609375,99878000.0,0.0,0.0,22024.502,6.8,0.09,
279,2020-11-02,80.97649098874956,82.70720606702672,80.5126356028566,81.01539611816406,44228000.0,0.0,0.0,22024.502,6.8,0.09,
280,2020-11-03,81.33660271514735,82.74511001422596,80.40640325531322,82.07975769042969,31432000.0,0.0,0.0,22024.502,6.8,0.09,
281,2020-11-04,85.06835840705483,88.28290241735712,84.93967923160574,87.07688903808594,71342000.0,0.0,0.0,22024.502,6.8,0.09,
282,2020-11-05,88.30384298153024,89.36970804257068,86.83647577369864,87.9073257446289,39758000.0,0.0,0.0,22024.502,6.8,0.09,
283,2020-11-06,87.35070660108669,88.20658900422335,86.61951544188555,87.76917266845703,28622000.0,0.0,0.0,22024.502,6.8,0.09,
284,2020-11-09,89.5771906941354,90.62010229428024,87.66043584278735,87.85345458984375,53440000.0,0.0,0.0,22024.502,6.8,0.09,
285,2020-11-10,86.27486948649809,87.75171181107821,85.59405257232063,86.67138671875,43022000.0,0.0,0.0,22024.502,6.8,0.09,
286,2020-11-11,87.2040715223364,87.92727925643699,86.9377327148124,87.14572143554688,31838000.0,0.0,0.0,22024.502,6.8,0.09,
287,2020-11-12,86.88485926755048,88.0310232784618,86.68385703854835,86.9257583618164,26474000.0,0.0,0.0,22024.502,6.8,0.09,
288,2020-11-13,87.18411800639103,88.6370175587907,86.58460458438894,88.39411926269531,29744000.0,0.0,0.0,22024.502,6.8,0.09,
289,2020-11-16,87.98912882615286,89.495401246588,87.84897293968045,88.48240661621094,25468000.0,0.0,0.0,22024.502,6.8,0.09,
290,2020-11-17,88.17465693907252,88.63751531150922,87.75719549174985,87.86542510986328,21314000.0,0.0,0.0,22024.502,6.8,0.09,
291,2020-11-18,87.61505123459007,88.03201802277071,86.71377951590156,86.81702423095703,20108000.0,0.0,0.0,22024.502,6.8,0.09,
292,2020-11-19,86.44744257235443,87.95670590493611,86.28733943826511,87.71131134033203,20106000.0,0.0,0.0,22024.502,6.8,0.09,
293,2020-11-20,87.88238732664847,88.19960264316157,86.53572341236992,86.60455322265625,27694000.0,0.0,0.0,22024.502,6.8,0.09,
294,2020-11-23,86.79608203354712,87.08386736058813,85.29779311054074,86.16464233398438,22530000.0,0.0,0.0,22024.502,6.8,0.09,
295,2020-11-24,86.16165330653955,88.10583677027277,85.82398842912707,87.97715759277344,27984000.0,0.0,0.0,22024.502,6.8,0.09,
296,2020-11-25,88.17217581052296,88.3003526886433,87.20207426081127,87.9886245727539,19600000.0,0.0,0.0,22024.502,6.8,0.09,
297,2020-11-27,88.00907060933706,89.62856507962213,88.00907060933706,89.13029479980469,14790000.0,0.0,0.0,22024.502,6.8,0.09,
298,2020-11-30,88.56320196347599,88.79711980891157,87.17613367750161,87.50332641601562,32418000.0,0.0,0.0,22024.502,6.8,0.09,
299,2020-12-01,88.11481913938056,90.861017631214,87.93376415360922,89.54627227783203,37350000.0,0.0,0.0,22024.502,6.8,0.09,
300,2020-12-02,89.54626706306946,91.41065384328763,89.03802694954824,91.02310943603516,29424000.0,0.0,0.0,22024.502,6.8,0.09,
301,2020-12-03,90.80216251003088,91.9637835613156,90.62559775411437,90.86700439453124,24728000.0,0.0,0.0,22024.502,6.8,0.09,
302,2020-12-04,90.78619618299822,91.24904695593528,90.45551020810818,90.96276092529295,20544000.0,0.0,0.0,22024.502,6.8,0.09,
303,2020-12-07,90.55327574934724,91.23858293729585,89.92932481479122,90.6270980834961,22288000.0,0.0,0.0,22024.502,6.8,0.09,
304,2020-12-08,90.20264805223782,90.5742255327003,89.34277770051385,90.3427963256836,19936000.0,0.0,0.0,22024.502,6.8,0.09,
305,2020-12-09,90.29441763477044,91.1926984466842,87.88239084281358,88.67343139648438,31728000.0,0.0,0.0,22024.502,6.8,0.09,
306,2020-12-10,87.91230583950649,88.53027481046121,86.46239731152589,88.1641845703125,28688000.0,0.0,0.0,22024.502,6.8,0.09,
307,2020-12-11,87.78263532911845,88.64599889852039,87.42053299342058,88.52080535888672,18628000.0,0.0,0.0,22024.502,6.8,0.09,
308,2020-12-14,88.31731547801552,89.26895382201246,87.24047598242873,87.39659118652344,33050000.0,0.0,0.0,22024.502,6.8,0.09,
309,2020-12-15,87.77564812172018,87.98213754964506,86.86840213124779,87.83650207519531,21352000.0,0.0,0.0,22024.502,6.8,0.09,
310,2020-12-16,88.23700745753064,88.23700745753064,87.23698886669166,87.6424789428711,24676000.0,0.0,0.0,22024.502,6.8,0.09,
311,2020-12-17,87.97865204152838,88.1173086423188,86.34370053057799,86.81053924560547,34880000.0,0.0,0.0,22024.502,6.8,0.09,
312,2020-12-18,87.09284247039493,87.20206907325372,85.53818991147759,86.0978012084961,85256000.0,0.0,0.0,22024.502,6.8,0.09,
313,2020-12-21,85.24541965664639,86.63547899041983,84.49078796799965,86.51377868652344,33974000.0,0.0,0.0,22024.502,6.8,0.09,
314,2020-12-22,86.25291845426487,86.41651481913895,85.07832912761944,85.79854583740234,20370000.0,0.0,0.0,22024.502,6.8,0.09,
315,2020-12-23,85.98359379389998,86.99009659094216,85.84742584020074,86.19805908203125,22974000.0,0.0,0.0,22024.502,6.8,0.09,
316,2020-12-24,86.23646186367142,86.90530740557439,86.004537974864,86.49382781982422,9312000.0,0.0,0.0,22024.502,6.8,0.09,
317,2020-12-28,87.03000066418616,89.12930232766448,86.87588703102273,88.47891235351562,27650000.0,0.0,0.0,22024.502,6.8,0.09,
318,2020-12-29,89.14077719887393,89.20262052515868,87.5387412808833,87.67091369628906,19726000.0,0.0,0.0,22024.502,6.8,0.09,
319,2020-12-30,88.03201753137093,88.16967715067645,86.18658865763905,86.59806823730469,21026000.0,0.0,0.0,22024.502,6.8,0.09,
320,2020-12-31,86.64894717031073,87.6579462401605,86.59008717886248,87.4155502319336,21070000.0,0.0,0.0,22024.502,6.8,0.09,
321,2021-01-04,87.78263645288705,87.90682540157367,85.14616702214406,86.09332275390625,37324000.0,0.0,0.0,22024.502,6.8,0.09,
322,2021-01-05,86.04145175810557,87.12576484674221,85.63296310592459,86.78760528564453,20360000.0,0.0,0.0,22024.502,6.8,0.09,
323,2021-01-06,84.80301034354042,86.98311304793474,84.59552394054278,85.93121337890625,46588000.0,0.0,0.0,22024.502,6.8,0.09,
324,2021-01-07,86.12473469808117,88.6714299552708,86.12473469808117,88.49786376953125,41936000.0,0.0,0.0,22024.502,6.8,0.09,
325,2021-01-08,88.63851625855109,89.74577509011787,87.84348021593908,89.66946411132812,35484000.0,0.0,0.0,22024.502,6.8,0.09,
326,2021-01-11,88.63153406357122,88.99862893143403,87.39061109291436,87.59759521484375,34796000.0,0.0,0.0,22024.502,6.8,0.09,
327,2021-01-12,87.05244164760387,88.176656808224,85.60702324259937,86.65692138671875,29528000.0,0.0,0.0,22024.502,6.8,0.09,
328,2021-01-13,86.15266893903252,87.60258517436718,86.15266893903252,87.14671325683594,23432000.0,0.0,0.0,22024.502,6.8,0.09,
329,2021-01-14,87.22750417379181,88.15920284115845,86.090320675113,86.33222198486328,29212000.0,0.0,0.0,22024.502,6.8,0.09,
330,2021-01-15,86.23745985012336,87.1651630267081,85.37410387123852,86.16763305664062,31444000.0,0.0,0.0,22024.502,6.8,0.09,
331,2021-01-19,86.93473294709771,89.96921874258352,86.42748984159505,89.00311279296875,41660000.0,0.0,0.0,22024.502,6.8,0.09,
332,2021-01-20,91.09293579781418,94.75138025199686,90.7507883206052,93.77130889892578,64152000.0,0.0,0.0,22024.502,6.8,0.09,
333,2021-01-21,94.44863292805157,96.3653802873832,93.73838599704284,93.97480010986328,58634000.0,0.0,0.0,22024.502,6.8,0.09,
334,2021-01-22,94.33939976849852,94.98430252786736,93.5932462560951,94.3942642211914,32744000.0,0.0,0.0,22024.502,6.8,0.09,
335,2021-01-25,95.40077342268958,95.85365439713708,92.72838981858509,94.48004913330078,50586000.0,0.0,0.0,22024.502,6.8,0.09,
336,2021-01-26,94.06657774390015,95.55090131724285,93.57479923920992,95.161865234375,31462000.0,0.0,0.0,22024.502,6.8,0.09,
337,2021-01-27,93.51394644469512,93.79125966046246,89.6420335405585,90.72235870361328,82512000.0,0.0,0.0,22024.502,6.8,0.09,
338,2021-01-28,91.32387059460956,94.16632715327276,91.32387059460956,92.4311294555664,55278000.0,0.0,0.0,22024.502,6.8,0.09,
339,2021-01-29,91.47448874636112,92.14882147697924,89.85550418057299,91.1423110961914,44530000.0,0.0,0.0,22024.502,6.8,0.09,
340,2021-02-01,92.0016845316932,95.54042249164652,92.0016845316932,94.4197006225586,40252000.0,0.0,0.0,22024.502,6.8,0.09,
341,2021-02-02,95.42022677406555,97.22774753767212,95.08305659280369,95.71898651123048,66332000.0,0.0,0.0,22024.502,6.8,0.09,
342,2021-02-03,103.02539104138854,105.07082510384384,100.42881621947274,102.6897201538086,97882000.0,0.0,0.0,22024.502,6.8,0.09,
343,2021-02-04,102.77651101288107,103.20943714272047,101.50366176679891,102.4278793334961,48596000.0,0.0,0.0,22024.502,6.8,0.09,
344,2021-02-05,102.72363898737484,104.53814626228775,102.2468228235134,104.18352508544922,29866000.0,0.0,0.0,22024.502,6.8,0.09,
345,2021-02-08,104.7406418658513,105.48878930775024,102.91267163145328,103.9685516357422,28828000.0,0.0,0.0,22024.502,6.8,0.09,
346,2021-02-09,103.48375359902325,104.66632643600548,103.24434854494534,103.51318359375,21892000.0,0.0,0.0,22024.502,6.8,0.09,
347,2021-02-10,103.8997197567816,104.68477834731225,102.35853788371809,104.0663070678711,25102000.0,0.0,0.0,22024.502,6.8,0.09,
348,2021-02-11,104.29176007652178,104.4413834816722,103.18749216110416,104.17953491210938,20480000.0,0.0,0.0,22024.502,6.8,0.09,
349,2021-02-12,103.73164387903918,104.71570313905193,103.42240442479952,104.49275970458984,18990000.0,0.0,0.0,22024.502,6.8,0.09,
350,2021-02-16,104.32916835173609,106.99207688725252,104.32916835173609,105.27433013916016,31004000.0,0.0,0.0,22024.502,6.8,0.09,
351,2021-02-17,104.4403829230263,105.85987214374514,104.15958409457382,105.66934204101562,20294000.0,0.0,0.0,22024.502,6.8,0.09,
352,2021-02-18,104.9900292276385,105.83743349337112,104.40796677683204,105.03042602539062,22546000.0,0.0,0.0,22024.502,6.8,0.09,
353,2021-02-19,105.1291866764723,105.66735146923531,103.91419287751818,104.18252563476562,37938000.0,0.0,0.0,22024.502,6.8,0.09,
354,2021-02-22,102.4263739245268,103.759574751348,102.14706676070294,102.45928955078124,29466000.0,0.0,0.0,22024.502,6.8,0.09,
355,2021-02-23,100.45076557981376,103.36903833636444,99.26569649924409,102.7515640258789,34658000.0,0.0,0.0,22024.502,6.8,0.09,
356,2021-02-24,101.25128486719706,104.158088630806,101.12609893651717,103.93314361572266,22608000.0,0.0,0.0,22024.502,6.8,0.09,
357,2021-02-25,102.54258581180326,103.89274292690696,100.07669172217408,100.54852294921876,41548000.0,0.0,0.0,22024.502,6.8,0.09,
358,2021-02-26,101.24679451780932,102.57201191074648,99.8033700683388,100.84578704833984,40042000.0,0.0,0.0,22024.502,6.8,0.09,
359,2021-03-01,102.14706142984606,103.55507388401384,101.46973778764666,103.22738647460938,26060000.0,0.0,0.0,22024.502,6.8,0.09,
360,2021-03-02,102.98697794354716,104.47828787276173,102.57949392324632,102.96902465820312,25564000.0,0.0,0.0,22024.502,6.8,0.09,
361,2021-03-03,102.3440838056464,103.54311067838202,99.45373404696154,100.32209014892578,33892000.0,0.0,0.0,22024.502,6.8,0.09,
362,2021-03-04,100.49466348589873,103.47328813195334,100.02382920331266,101.4453125,49216000.0,0.0,0.0,22024.502,6.8,0.09,
363,2021-03-05,102.8029439229133,105.0498749242913,101.13856242719166,104.5945053100586,53100000.0,0.0,0.0,22024.502,6.8,0.09,
364,2021-03-08,103.94561509252672,105.42594306735184,100.0118514576928,100.12706756591795,36868000.0,0.0,0.0,22024.502,6.8,0.09,
365,2021-03-09,102.23435207029372,102.94109813134553,101.5285953806661,101.76600646972656,33920000.0,0.0,0.0,22024.502,6.8,0.09,
366,2021-03-10,102.81541375431064,102.81541375431064,100.71710909607182,101.55802917480467,27100000.0,0.0,0.0,22024.502,6.8,0.09,
367,2021-03-11,102.6568074369632,105.30275196718652,102.56852506254108,104.767578125,27702000.0,0.0,0.0,22024.502,6.8,0.09,
368,2021-03-12,103.56406005116168,103.62390941200584,101.36999191969588,102.24681854248048,33818000.0,0.0,0.0,22024.502,6.8,0.09,
369,2021-03-15,101.9964457128284,102.49570539952752,101.13907159864152,102.46827697753906,26168000.0,0.0,0.0,22024.502,6.8,0.09,
370,2021-03-16,103.044347823225,105.42295666345528,102.71017619273276,103.93714141845705,31900000.0,0.0,0.0,22024.502,6.8,0.09,
371,2021-03-17,103.16803424949168,104.69076054523856,101.9535428071494,103.85383605957033,26382000.0,0.0,0.0,22024.502,6.8,0.09,
372,2021-03-18,102.15604035665764,103.18200331088708,100.70962498588491,100.8173599243164,31700000.0,0.0,0.0,22024.502,6.8,0.09,
373,2021-03-19,101.23582579438148,101.60041677705006,99.8991317180036,101.09766387939452,46072000.0,0.0,0.0,22024.502,6.8,0.09,
374,2021-03-22,101.13108470169274,102.16402655744116,100.4512647406938,101.28370666503906,33536000.0,0.0,0.0,22024.502,6.8,0.09,
375,2021-03-23,101.7455622772954,102.9505786826296,101.1495420683476,101.81439208984376,28510000.0,0.0,0.0,22024.502,6.8,0.09,
376,2021-03-24,102.33460016023844,103.12464369958168,101.19941058776944,101.37548065185548,25218000.0,0.0,0.0,22024.502,6.8,0.09,
377,2021-03-25,101.20191344588451,102.02936289026398,99.55798135975748,101.37199401855467,35616000.0,0.0,0.0,22024.502,6.8,0.09,
378,2021-03-26,101.33857512196722,101.71763378501495,99.94502253551669,100.9864501953125,27978000.0,0.0,0.0,22024.502,6.8,0.09,
379,2021-03-29,100.85826497364626,102.2074252122986,100.0248260403784,102.0368423461914,26492000.0,0.0,0.0,22024.502,6.8,0.09,
380,2021-03-30,102.39545148299447,102.87875180987436,101.55603071967452,102.0707550048828,27312000.0,0.0,0.0,22024.502,6.8,0.09,
381,2021-03-31,102.46627384717752,104.05534131166824,102.09718503969178,102.87126922607422,42570000.0,0.0,0.0,22024.502,6.8,0.09,
382,2021-04-01,104.3540995505202,106.52372251341716,104.31320045937554,106.22595977783205,39880000.0,0.0,0.0,23292.362,6.1,0.07,
383,2021-04-05,107.092319055845,111.1742144451874,106.99555852958105,110.6739501953125,48510000.0,0.0,0.0,23292.362,6.1,0.07,
384,2021-04-06,110.27294256772193,111.12483703458948,109.817572949989,110.19014739990234,35240000.0,0.0,0.0,23292.362,6.1,0.07,
385,2021-04-07,110.3816813567971,111.9478031583978,110.3816813567971,111.67498016357422,24134000.0,0.0,0.0,23292.362,6.1,0.07,
386,2021-04-08,112.9203898277478,113.3089312223955,111.8734826088236,112.24356842041016,28664000.0,0.0,0.0,23292.362,6.1,0.07,
387,2021-04-09,111.99468548350852,113.41766037128112,111.58669153376898,113.25306701660156,26146000.0,0.0,0.0,23292.362,6.1,0.07,
388,2021-04-12,112.42761397051385,112.56576827904804,111.11585962583494,111.95378875732422,25024000.0,0.0,0.0,23292.362,6.1,0.07,
389,2021-04-13,112.2714972281302,112.89395646825888,111.87547466984806,112.4430694580078,25682000.0,0.0,0.0,23292.362,6.1,0.07,
390,2021-04-14,113.0914680003454,113.0914680003454,111.52485155375405,111.81861877441406,21002000.0,0.0,0.0,23292.362,6.1,0.07,
391,2021-04-15,112.81814706301611,114.51644119238868,112.28047695926568,113.98026275634766,29174000.0,0.0,0.0,23292.362,6.1,0.07,
392,2021-04-16,114.1792750765281,114.42865757265282,113.26553724542072,113.85557556152344,26282000.0,0.0,0.0,23292.362,6.1,0.07,
393,2021-04-19,113.22862971808286,114.9199373638041,113.22862971808286,114.20520782470705,30290000.0,0.0,0.0,23292.362,6.1,0.07,
394,2021-04-20,114.5907505191291,114.66606451730384,112.57724265038482,113.66903686523438,22288000.0,0.0,0.0,23292.362,6.1,0.07,
395,2021-04-21,113.32189928143583,113.71841653107428,111.9637586356857,113.63612365722656,23204000.0,0.0,0.0,23292.362,6.1,0.07,
396,2021-04-22,113.48897260568472,114.1613113459101,111.73930736477357,112.3478012084961,24146000.0,0.0,0.0,23292.362,6.1,0.07,
397,2021-04-23,113.07002298425152,115.02119292567735,112.78323463388172,114.71245574951172,29066000.0,0.0,0.0,23292.362,6.1,0.07,
398,2021-04-26,114.94138774455828,115.9394200237882,114.58227634185472,115.21121978759766,32038000.0,0.0,0.0,23292.362,6.1,0.07,
399,2021-04-27,115.59526516243052,115.63616425498564,114.02565023002433,114.26605987548828,44386000.0,0.0,0.0,23292.362,6.1,0.07,
400,2021-04-28,119.3295162402439,121.2687146411151,117.37037058968792,117.66065216064452,81106000.0,0.0,0.0,23292.362,6.1,0.07,
401,2021-04-29,119.1664210748874,119.91107526317002,118.39931576641024,119.3424835205078,41234000.0,0.0,0.0,23292.362,6.1,0.07,
402,2021-04-30,118.10854304308776,118.79833280267452,117.03819536900372,117.38433837890624,44856000.0,0.0,0.0,23292.362,6.1,0.07,
